time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,18,18,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,18,18,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,18,18,2380,236,236.0,236.000,10,2380,0,236,0.0,0.0
40,4,4,4,18,18,2300,229,229.0,173.000,10,1740,0,173,0.0,0.0
50,4,4,4,18,18,0,0,0.0,0.000,10,0,0,0,0.0,0.0
60,4,4,4,18,18,0,0,0.0,0.000,10,0,0,0,0.0,0.0
70,4,4,4,18,18,-1940,-193,-193.0,-193.000,10,-1940,0,-193,0.0,0.0
80,4,4,4,18,18,-2740,-273,-273.0,-217.000,10,-2180,0,-217,0.0,0.0
90,4,4,4,18,18,2240,222,222.0,222.000,10,2240,0,222,0.0,0.0
100,4,4,4,18,18,2260,225,225.0,205.000,10,2060,0,205,0.0,0.0
110,4,4,4,18,18,0,0,0.0,0.000,10,0,0,0,0.0,0.0
120,4,4,4,18,18,0,0,0.0,0.000,10,0,0,0,0.0,0.0
130,4,4,2,18,18,-4500,-448,-448.0,-428.000,3,-4300,0,-428,0.0,0.0
140,4,2,4,18,18,0,0,0.0,0.000,3,0,0,0,0.0,0.0
150,4,4,4,18,18,0,0,0.0,0.000,5,0,0,0,0.0,0.0
160,4,4,4,18,18,0,0,0.0,0.000,10,0,0,0,0.0,0.0
170,4,4,4,18,18,1540,153,153.0,151.000,10,1520,0,151,0.0,0.0
180,4,4,4,18,18,1460,145,145.0,121.000,10,1220,0,121,0.0,0.0
