time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,24,24,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,24,24,2740,271,271.0,271.000,10,2740,0,271,0.0,0.0
40,4,4,4,24,24,1040,103,103.0,103.000,10,1040,0,103,0.0,0.0
50,4,4,4,24,24,0,0,0.0,0.000,10,0,0,0,0.0,0.0
60,4,4,4,24,24,0,0,0.0,0.000,10,0,0,0,0.0,0.0
70,4,4,4,24,24,-2300,-229,-229.0,-229.000,10,-2300,0,-229,0.0,0.0
80,4,4,4,24,24,-1480,-147,-147.0,-147.000,4,-1480,0,-147,0.0,0.0
90,4,4,4,24,24,480,47,47.0,47.000,10,480,0,47,0.0,0.0
100,4,4,4,24,24,3980,397,397.0,397.000,10,3980,40,397,152.7,1526.5
110,4,4,4,24,24,0,0,0.0,0.000,10,0,40,0,152.7,1526.5
120,4,4,4,24,24,0,0,0.0,0.000,10,0,40,0,152.7,1526.5
130,4,3,3,24,24,-3920,-391,-391.0,-391.000,2,-3920,0,-391,0.0,0.0
140,4,4,4,24,24,2080,207,207.0,207.000,6,2080,0,207,0.0,0.0
150,4,4,4,24,24,-2620,-261,-261.0,-261.000,5,-2620,0,-261,0.0,0.0
160,4,4,4,24,24,0,0,0.0,0.000,10,0,0,0,0.0,0.0
170,4,4,4,24,24,2320,231,231.0,231.000,10,2320,20,231,89.2,892.0
180,4,4,4,24,24,0,0,0.0,0.000,10,0,20,0,89.2,892.0
