time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,4,4,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,4,4,3540,353,0.0,0.000,1,3540,3400,353,2.2,2.2
40,4,4,4,4,4,6960,695,0.0,0.000,1,6960,10480,695,1.6,1.6
50,4,4,4,4,4,8120,811,0.0,0.000,1,8120,18160,811,1.4,1.4
60,4,4,4,4,4,10640,1062,0.0,0.000,1,10640,28820,1062,1.3,1.3
70,4,4,4,4,4,7660,765,0.0,0.000,1,7660,36920,765,1.2,1.2
80,4,4,4,4,4,8520,851,0.0,0.000,1,8520,45060,851,1.2,1.2
90,4,4,4,4,4,11180,1116,0.0,0.000,1,11180,55880,1116,1.2,1.2
100,4,4,4,4,4,8120,811,0.0,0.000,1,8120,64020,811,1.2,1.2
110,4,4,4,4,4,8400,839,0.0,0.000,1,8400,72160,839,1.2,1.2
120,4,4,4,4,4,10400,1039,0.0,0.000,1,10400,83060,1039,1.2,1.2
130,4,4,4,4,4,7880,786,0.0,0.000,1,7880,91220,786,1.1,1.1
140,4,4,4,4,4,8500,849,0.0,0.000,1,8500,99400,849,1.1,1.1
150,4,4,4,4,4,11000,1098,0.0,0.000,1,11000,110300,1098,1.1,1.1
160,4,4,4,4,4,8320,831,0.0,0.000,1,8320,118480,831,1.1,1.1
170,4,4,4,4,4,8280,827,0.0,0.000,1,8280,126680,827,1.1,1.1
180,4,4,4,4,4,11380,1136,0.0,0.000,1,11380,137620,1136,1.1,1.1
