time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,6,6,0,0,0.0,0.000,1,0,20,0,9.0,9.0
30,4,2,2,6,6,0,0,0.0,0.000,1,0,20,0,9.0,9.0
40,4,2,2,6,6,360,35,35.0,35.000,1,360,400,35,12.4,12.4
50,4,2,2,6,6,840,83,83.0,83.000,1,840,1160,83,12.1,12.1
60,4,2,2,6,6,560,55,55.0,55.000,1,560,1940,55,11.9,11.9
70,4,2,2,6,6,1040,103,103.0,103.000,1,1040,2960,103,11.7,11.7
80,4,2,2,6,6,740,73,73.0,73.000,1,740,3720,73,11.9,11.9
90,4,2,2,6,6,620,61,61.0,61.000,1,620,4460,61,11.9,11.9
100,4,2,2,6,6,1060,105,105.0,105.000,1,1060,5480,105,11.8,11.8
110,4,2,2,6,6,900,89,89.0,89.000,1,900,6240,89,11.8,11.8
120,4,2,2,6,6,800,79,79.0,79.000,1,800,7020,79,11.9,11.9
130,4,2,2,6,6,720,71,71.0,71.000,1,720,7780,71,11.9,11.9
140,4,2,2,6,6,1100,109,109.0,109.000,1,1100,8820,109,11.7,11.7
150,4,2,2,6,6,780,77,77.0,77.000,1,780,9600,77,11.8,11.8
160,4,2,2,6,6,660,65,65.0,65.000,1,660,10340,65,11.8,11.8
170,4,2,2,6,6,1080,107,107.0,107.000,1,1080,11340,107,11.7,11.7
180,4,2,2,6,6,860,85,85.0,85.000,1,860,12120,85,11.7,11.7
