time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,18,18,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,18,18,15760,1561,0.0,0.000,10,7660,0,759,0.0,0.0
30,4,4,4,18,18,40040,3992,0.0,0.000,10,7720,6300,769,10234.5,13939.3
40,4,4,4,18,18,87940,8764,0.0,0.000,10,22440,27760,2236,7916.7,9039.6
50,4,4,4,18,18,112460,11184,0.0,0.000,10,29460,57120,2929,5394.2,5941.2
60,4,4,4,18,18,394020,39311,0.0,0.000,10,100200,157440,9997,2801.9,3017.5
70,4,4,4,18,18,369180,36814,0.0,0.000,10,91780,249520,9152,2126.1,2173.9
80,4,4,4,18,18,358300,35733,0.0,0.000,10,88120,337840,8788,1833.9,1913.1
90,4,4,4,18,18,516900,51458,0.0,0.000,10,131640,468940,13105,1581.9,1636.2
100,4,4,4,18,18,393960,39285,0.0,0.000,10,96220,566140,9595,1467.5,1530.0
110,4,4,4,18,18,417860,41715,0.0,0.000,10,104460,671160,10428,1372.8,1432.6
120,4,4,4,18,18,539580,53818,0.0,0.000,10,136240,806060,13588,1293.8,1346.3
130,4,4,4,18,18,429880,42897,0.0,0.000,10,107240,914400,10701,1240.9,1286.9
140,4,4,4,18,18,427920,42706,0.0,0.000,10,104300,1018500,10409,1199.5,1255.0
150,4,4,4,18,18,582800,58140,0.0,0.000,10,147440,1165820,14708,1153.1,1207.1
160,4,4,4,18,18,450540,44977,0.0,0.000,10,112760,1278820,11256,1122.2,1170.8
170,4,4,4,18,18,452540,45168,0.0,0.000,10,112560,1390180,11234,1096.7,1145.0
180,4,4,4,18,18,520160,51927,0.0,0.000,10,125680,1515260,12546,1081.9,1136.0
