time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,15,15,2960,295,295.0,295.000,1,2960,2140,295,2270.2,2270.2
40,4,2,2,15,15,3680,367,367.0,367.000,1,3680,5780,367,2055.4,2055.4
50,4,2,2,15,15,2620,261,261.0,261.000,1,2620,8700,261,1978.6,1978.6
60,4,2,2,15,15,2840,283,283.0,283.000,1,2840,11780,283,1912.5,1912.5
70,4,2,2,15,15,3900,389,389.0,389.000,1,3900,15860,389,1840.4,1840.4
80,4,2,2,15,15,3220,321,321.0,321.000,1,3220,18940,321,1805.5,1805.5
90,4,2,2,15,15,4720,469,469.0,469.000,1,4720,23200,469,1723.5,1723.5
100,4,2,2,15,15,1300,129,129.0,129.000,1,1300,24360,129,1710.1,1710.1
110,4,2,2,15,15,0,0,0.0,0.000,1,0,24360,0,1710.1,1710.1
120,4,2,2,15,15,0,0,0.0,0.000,1,0,24360,0,1710.1,1710.1
130,4,2,2,15,15,-25240,-2518,-2518.0,-2518.000,0,-25240,0,-2518,0.0,0.0
140,4,2,2,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
150,4,2,2,15,15,4040,403,403.0,403.000,1,4040,2860,403,1406.9,1406.9
160,4,2,2,15,15,900,89,89.0,89.000,1,900,3880,89,2499.4,2499.4
170,4,2,2,15,15,0,0,0.0,0.000,1,0,3880,0,2499.4,2499.4
180,4,2,2,15,15,0,0,0.0,0.000,1,0,3880,0,2499.4,2499.4
