time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,15,15,3260,325,0.0,0.000,1,3260,3200,325,2.1,2.1
40,4,4,4,15,15,7100,707,0.0,0.000,1,7100,10080,707,1.6,1.6
50,4,4,4,15,15,7160,714,0.0,0.000,1,7160,17560,714,1.4,1.4
60,4,4,4,15,15,10840,1082,0.0,0.000,1,10840,28020,1082,1.3,1.3
70,4,4,4,15,15,7820,780,0.0,0.000,1,7820,36040,780,1.3,1.3
80,4,4,4,15,15,7860,785,0.0,0.000,1,7860,44120,785,1.2,1.2
90,4,4,4,15,15,10860,1083,0.0,0.000,1,10860,54900,1083,1.2,1.2
100,4,4,4,15,15,8440,843,0.0,0.000,1,8440,63020,843,1.2,1.2
110,4,4,4,15,15,7640,763,0.0,0.000,1,7640,71120,763,1.2,1.2
120,4,4,4,15,15,11100,1108,0.0,0.000,1,11100,81900,1108,1.2,1.2
130,4,4,4,15,15,8220,820,0.0,0.000,1,8220,89980,820,1.2,1.2
140,4,4,4,15,15,8340,833,0.0,0.000,1,8340,98100,833,1.2,1.2
150,4,4,4,15,15,10520,1051,0.0,0.000,1,10520,108940,1051,1.2,1.2
160,4,4,4,15,15,8240,823,0.0,0.000,1,8240,117060,823,1.1,1.1
170,4,4,4,15,15,8420,841,0.0,0.000,1,8420,125180,841,1.1,1.1
180,4,4,4,15,15,10420,1040,0.0,0.000,1,10420,136020,1040,1.1,1.1
