time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,6,6,7640,761,0.0,0.000,1,7640,7680,761,39.6,39.6
30,4,2,2,6,6,88080,8797,0.0,0.000,1,88080,96180,8797,31.2,31.2
40,4,2,2,6,6,601240,60063,0.0,0.000,1,601240,699760,60063,14.5,14.5
50,4,2,2,6,6,539300,53854,0.0,0.000,1,539300,1238560,53854,13.0,13.0
60,4,2,2,6,6,543000,54240,0.0,0.000,1,543000,1780660,54240,12.4,12.4
70,4,2,2,6,6,719860,71906,0.0,0.000,1,719860,2498240,71906,12.0,12.0
80,4,2,2,6,6,548340,54735,0.0,0.000,1,548340,3046340,54735,11.7,11.7
90,4,2,2,6,6,536800,53476,0.0,0.000,1,536800,3586880,53476,11.6,11.6
100,4,2,2,6,6,730880,73000,0.0,0.000,1,730880,4319840,73000,11.4,11.4
110,4,2,2,6,6,549900,54929,0.0,0.000,1,549900,4866460,54929,11.3,11.3
120,4,2,2,6,6,547420,54681,0.0,0.000,1,547420,5410640,54681,11.3,11.3
130,4,2,2,6,6,717680,71653,0.0,0.000,1,717680,6127120,71653,11.3,11.3
140,4,2,2,6,6,524400,52366,0.0,0.000,1,524400,6654120,52366,11.3,11.3
150,4,2,2,6,6,548420,54781,0.0,0.000,1,548420,7198940,54781,11.2,11.2
160,4,2,2,6,6,723620,72275,0.0,0.000,1,723620,7921940,72275,11.1,11.1
170,4,2,2,6,6,551260,55048,0.0,0.000,1,551260,8472440,55048,11.1,11.1
180,4,2,2,6,6,545000,54445,0.0,0.000,1,545000,9020400,54445,11.1,11.1
