time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,54,54,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,54,54,26200,2595,0.0,0.000,10,8740,420,865,719.3,3047.3
31,4,4,4,54,54,78680,7092,0.0,0.000,10,20100,18780,1811,6650.9,7974.7
41,4,4,4,54,54,103940,10153,0.0,0.000,10,24960,44600,2438,5134.4,6020.5
51,4,4,4,54,54,138260,13368,0.0,0.000,10,34440,79220,3330,4378.2,5245.6
61,4,4,4,54,54,181120,17914,0.0,0.000,10,45800,125320,4530,3553.4,3939.4
71,4,4,4,54,54,191300,18949,0.0,0.000,10,46620,172280,4618,3163.5,3600.5
82,4,4,4,54,54,247860,24378,0.0,0.000,10,63120,235340,6208,2774.8,3076.2
92,4,4,4,54,54,254980,24954,0.0,0.000,10,64440,299020,6306,2520.8,2762.9
102,4,4,4,54,54,339880,33433,0.0,0.000,10,84020,383080,8264,2221.0,2401.7
112,4,4,4,54,54,462900,45790,0.0,0.000,10,112780,497560,11156,1932.4,2058.9
122,4,4,4,54,54,502360,49881,0.0,0.000,10,124880,624580,12399,1701.6,1846.4
132,4,4,4,54,54,507500,50317,0.0,0.000,10,125100,748820,12403,1545.5,1633.6
143,4,4,4,54,54,579420,56766,0.0,0.000,10,144280,893860,14135,1415.6,1484.6
153,4,4,4,54,54,626240,62010,0.0,0.000,10,161020,1052000,15944,1299.7,1368.5
163,4,4,4,54,54,552660,54502,0.0,0.000,10,136360,1190680,13447,1227.5,1259.3
173,4,4,4,54,54,611740,60562,0.0,0.000,10,150400,1341020,14889,1169.7,1198.9
183,4,4,4,54,54,533060,52977,0.0,0.000,10,135060,1474800,13422,1129.5,1153.5
