time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,43,43,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,43,43,3020,298,0.0,0.000,1,800,720,79,4.8,4.8
30,4,4,4,43,43,22160,2184,0.0,0.000,1,5540,6340,546,2.6,2.6
40,4,4,4,43,43,29580,2948,0.0,0.000,1,7400,13740,737,1.8,1.8
50,4,4,4,43,43,30020,2995,0.0,0.000,1,7560,21240,754,1.6,1.6
60,4,4,4,43,43,40180,4010,0.0,0.000,1,10260,31420,1024,1.5,1.5
70,4,4,4,43,43,31800,3173,0.0,0.000,1,7880,39280,786,1.4,1.4
80,4,4,4,43,43,31780,3163,0.0,0.000,1,8020,47220,798,1.4,1.4
90,4,4,4,43,43,39800,3973,0.0,0.000,1,10480,57740,1046,1.3,1.3
100,4,4,4,43,43,34700,3463,0.0,0.000,1,8540,65700,852,1.3,1.3
110,4,4,4,43,43,32660,3260,0.0,0.000,1,7720,73720,770,1.3,1.3
120,4,4,4,43,43,40940,4086,0.0,0.000,1,10800,84360,1078,1.3,1.3
130,4,4,4,43,43,33420,3335,0.0,0.000,1,7900,92380,788,1.3,1.3
140,4,4,4,43,43,32180,3211,0.0,0.000,1,7660,100400,764,1.2,1.2
150,4,4,4,43,43,40320,4025,0.0,0.000,1,10820,111160,1080,1.2,1.2
160,4,4,4,43,43,33780,3372,0.0,0.000,1,8280,119200,826,1.2,1.2
170,4,4,4,43,43,32740,3268,0.0,0.000,1,8260,127280,824,1.2,1.2
180,4,4,4,43,43,40840,4076,0.0,0.000,1,10760,138080,1074,1.2,1.2
