time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,6,6,520,51,51.0,51.000,1,520,0,51,0.0,0.0
30,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
60,4,2,2,6,6,-120,-11,-11.0,-11.000,1,-120,0,-11,0.0,0.0
70,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
80,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
90,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
100,4,2,2,6,6,120,11,11.0,11.000,1,120,0,11,0.0,0.0
110,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
120,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
130,4,2,2,6,6,-520,-51,-51.0,-51.000,0,-520,0,-51,0.0,0.0
140,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
150,4,2,2,6,6,2100,209,209.0,209.000,1,2100,1580,209,2340.2,2340.2
160,4,2,2,6,6,2260,225,225.0,225.000,1,2260,3800,225,2902.8,2902.8
170,4,2,2,6,6,960,95,95.0,95.000,1,960,4460,95,2860.0,2860.0
180,4,2,2,6,6,0,0,0.0,0.000,1,0,4460,0,2860.0,2860.0
