time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,52,52,177720,17559,0.0,0.000,10,47300,37080,4673,2783.3,2966.2
30,4,2,2,52,52,244620,23224,0.0,0.000,10,60680,97820,5760,1976.1,2028.0
40,4,2,2,52,52,374080,37273,0.0,0.000,10,95440,191920,9509,1500.1,1541.2
50,4,2,2,52,52,739560,73014,0.0,0.000,10,184100,376520,18175,1096.8,1109.9
61,4,2,2,52,52,573740,56282,0.0,0.000,10,145780,520340,14300,967.9,972.8
71,4,2,2,52,52,568940,56689,0.0,0.000,10,142080,662840,14157,899.0,906.0
81,4,2,2,52,52,766500,76261,0.0,0.000,10,192360,854700,19138,839.9,847.7
91,4,2,2,52,52,597820,59384,0.0,0.000,10,151220,1004600,15021,805.7,812.9
101,4,2,2,52,52,625060,62077,0.0,0.000,10,155900,1160380,15483,777.7,786.2
111,4,2,2,52,52,570320,56736,0.0,0.000,10,144360,1304380,14361,760.4,771.7
121,4,2,2,52,52,827420,82028,0.0,0.000,10,205480,1510820,20370,736.5,746.9
131,4,2,2,52,52,580100,57704,0.0,0.000,10,144280,1655040,14351,728.3,737.8
141,4,2,2,52,52,617220,61494,0.0,0.000,10,153820,1809500,15325,716.4,723.3
151,4,2,2,52,52,799580,79655,0.0,0.000,10,200000,2009160,19924,705.3,711.5
161,4,2,2,52,52,607260,60291,0.0,0.000,10,151960,2161240,15087,698.0,706.3
171,4,2,2,52,52,631860,62890,0.0,0.000,10,157740,2320060,15700,690.1,697.8
181,4,2,2,52,52,798600,79518,0.0,0.000,10,199760,2519700,19890,683.1,690.3
