time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,9,9,900,89,89.0,25.000,1,260,220,25,18.5,18.5
50,4,2,2,9,9,1940,193,193.0,43.000,1,440,660,43,21.4,21.4
60,4,2,2,9,9,1960,195,195.0,41.000,1,420,1100,41,22.0,22.0
70,4,2,2,9,9,2380,237,237.0,61.000,1,620,1680,61,22.2,22.2
80,4,2,2,9,9,1960,195,195.0,43.000,1,440,2140,43,22.1,22.1
90,4,2,2,9,9,1880,187,187.0,53.000,1,540,2600,53,22.1,22.1
100,4,2,2,9,9,2400,239,239.0,63.000,1,640,3200,63,21.8,21.8
110,4,2,2,9,9,1960,195,195.0,53.000,1,540,3660,53,21.7,21.7
120,4,2,2,9,9,1840,183,183.0,47.000,1,480,4120,47,21.6,21.6
130,4,2,2,9,9,1920,191,191.0,37.000,1,380,4580,37,21.5,21.5
140,4,2,2,9,9,2460,245,245.0,67.000,1,680,5200,67,21.2,21.2
150,4,2,2,9,9,1880,187,187.0,51.000,1,520,5680,51,21.2,21.2
160,4,2,2,9,9,2140,213,213.0,55.000,1,560,6180,55,21.0,21.0
170,4,2,2,9,9,2020,201,201.0,47.000,1,480,6820,47,20.9,20.9
180,4,2,2,9,9,1740,173,173.0,43.000,1,440,7280,43,20.7,20.7
