time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,2680,267,0.0,0.000,5,2680,2500,267,3.2,3.3
20,4,2,2,22,22,70900,6959,0.0,0.000,10,70900,73940,6959,1.5,1.6
30,4,2,2,22,22,78740,7829,0.0,0.000,10,78740,152060,7829,1.3,1.4
40,4,2,2,22,22,105360,10519,0.0,0.000,10,105360,258660,10519,1.2,1.3
50,4,2,2,22,22,82460,8226,0.0,0.000,10,82460,340020,8226,1.2,1.2
60,4,2,2,22,22,80660,8056,0.0,0.000,10,80660,421800,8056,1.2,1.2
70,4,2,2,22,22,95780,9564,0.0,0.000,10,95780,517780,9564,1.2,1.2
80,4,2,2,22,22,95800,9568,0.0,0.000,10,95800,613880,9568,1.1,1.2
90,4,2,2,22,22,83300,8309,0.0,0.000,10,83300,695800,8309,1.1,1.2
100,4,2,2,22,22,94800,9466,0.0,0.000,10,94800,791480,9466,1.1,1.2
110,4,2,2,22,22,95160,9497,0.0,0.000,10,95160,887120,9497,1.1,1.1
120,4,2,2,22,22,82560,8246,0.0,0.000,10,82560,969380,8246,1.1,1.1
130,4,2,2,22,22,80820,8071,0.0,0.000,10,80820,1051480,8071,1.1,1.1
140,4,2,2,22,22,108680,10849,0.0,0.000,10,108680,1160840,10849,1.1,1.1
150,4,2,2,22,22,82160,8206,0.0,0.000,10,82160,1243120,8206,1.1,1.1
160,4,2,2,22,22,81680,8156,0.0,0.000,10,81680,1325560,8156,1.1,1.1
170,4,2,2,22,22,110780,11066,0.0,0.000,10,110780,1435520,11066,1.1,1.1
180,4,2,2,22,22,82140,8204,0.0,0.000,10,82140,1518040,8204,1.1,1.1
