time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,15,15,11580,1149,1149.0,1149.000,10,11580,8560,1149,52.5,277.2
40,4,4,4,15,15,2260,225,225.0,225.000,10,2260,8560,225,52.5,277.2
50,4,4,4,15,15,0,0,0.0,0.000,10,0,8560,0,52.5,277.2
60,4,4,4,15,15,0,0,0.0,0.000,10,0,8560,0,52.5,277.2
70,4,4,4,15,15,-2560,-255,-255.0,-255.000,10,-2560,8560,-255,52.5,277.2
80,4,4,4,15,15,2100,209,209.0,209.000,10,2100,9180,209,49.2,258.8
90,4,4,4,15,15,6300,627,627.0,627.000,10,6300,14560,627,252.6,1454.0
100,4,4,4,15,15,900,89,89.0,89.000,10,900,14560,89,252.6,1454.0
110,4,4,4,15,15,0,0,0.0,0.000,10,0,14560,0,252.6,1454.0
120,4,4,4,15,15,0,0,0.0,0.000,10,0,14560,0,252.6,1454.0
130,4,2,2,15,15,-19680,-1962,-1962.0,-1962.000,2,-19680,0,-1962,0.0,0.0
140,4,4,4,15,15,-900,-89,-89.0,-89.000,7,-900,0,-89,0.0,0.0
150,4,4,4,15,15,0,0,0.0,0.000,10,0,0,0,0.0,0.0
160,4,4,4,15,15,1120,111,111.0,111.000,10,1120,0,111,0.0,0.0
170,4,4,4,15,15,5820,579,579.0,579.000,10,5820,2400,579,115.7,897.7
180,4,4,4,15,15,0,0,0.0,0.000,10,0,2400,0,115.7,897.7
