time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,45,45,3540,351,0.0,0.000,1,1420,360,140,30.1,30.1
30,4,4,4,45,45,58020,5781,0.0,0.000,1,15900,16600,1584,494.6,494.6
40,4,4,4,45,45,110800,10929,0.0,0.000,1,28140,43520,2775,212.0,212.0
50,4,4,4,45,45,103160,10218,0.0,0.000,1,25900,69380,2565,137.2,137.2
60,4,4,4,45,45,283480,28209,0.0,0.000,1,76520,146440,7614,91.0,91.0
70,4,4,4,45,45,463500,45638,0.0,0.000,1,110100,255860,10840,75.8,75.8
80,4,4,4,45,45,484020,48070,0.0,0.000,1,121860,376860,12102,69.4,69.4
90,4,4,4,45,45,606180,60095,0.0,0.000,1,158780,535680,15741,66.0,66.0
100,4,4,4,45,45,482240,47865,0.0,0.000,1,113580,649320,11273,65.0,65.0
110,4,4,4,45,45,481140,47931,0.0,0.000,1,119920,769480,11946,63.8,63.8
120,4,4,4,45,45,627800,61980,0.0,0.000,1,162880,932520,16080,62.4,62.4
131,4,4,4,45,45,483600,47848,0.0,0.000,1,112280,1047000,11109,61.5,61.5
141,4,4,4,45,45,480640,47545,0.0,0.000,1,120940,1167680,11963,61.2,61.2
151,4,4,4,45,45,666120,66011,0.0,0.000,1,164920,1333060,16343,60.3,60.3
161,4,4,4,45,45,498260,49568,0.0,0.000,1,125500,1457440,12485,60.0,60.0
171,4,4,4,45,45,494900,49238,0.0,0.000,1,125440,1581360,12480,59.3,59.3
181,4,4,4,45,45,660080,65529,0.0,0.000,1,164900,1746280,16370,59.0,59.0
