time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,4,4,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,4,4,1040,103,0.0,0.000,1,1040,0,103,0.0,0.0
30,4,4,4,4,4,15560,1552,0.0,0.000,1,15560,16660,1552,873.1,873.1
40,4,4,4,4,4,45560,4547,0.0,0.000,1,45560,61540,4547,301.1,301.1
50,4,4,4,4,4,163240,16302,0.0,0.000,1,163240,224400,16302,116.7,116.7
60,4,4,4,4,4,356280,35581,0.0,0.000,1,356280,577780,35581,62.4,62.4
70,4,4,4,4,4,258280,25794,0.0,0.000,1,258280,836260,25794,52.7,52.7
80,4,4,4,4,4,263000,26268,0.0,0.000,1,263000,1099200,26268,47.1,47.1
90,4,4,4,4,4,344120,34326,0.0,0.000,1,344120,1446980,34326,42.9,42.9
100,4,4,4,4,4,254980,25462,0.0,0.000,1,254980,1702800,25462,41.1,41.1
110,4,4,4,4,4,274700,27409,0.0,0.000,1,274700,1977040,27409,39.3,39.3
120,4,4,4,4,4,352800,35244,0.0,0.000,1,352800,2330500,35244,37.8,37.8
130,4,4,4,4,4,264680,26438,0.0,0.000,1,264680,2596700,26438,37.0,37.0
140,4,4,4,4,4,261740,26147,0.0,0.000,1,261740,2859900,26147,36.3,36.3
150,4,4,4,4,4,340400,34002,0.0,0.000,1,340400,3198840,34002,35.8,35.8
160,4,4,4,4,4,269160,26886,0.0,0.000,1,269160,3467320,26886,35.3,35.3
170,4,4,4,4,4,262880,26248,0.0,0.000,1,262880,3730600,26248,34.9,34.9
180,4,4,4,4,4,352460,35203,0.0,0.000,1,352460,4086740,35203,34.5,34.5
