time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,45,45,860,85,85.0,47.000,1,480,0,47,0.0,0.0
30,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,2,2,45,45,-480,-47,-47.0,-47.000,1,-480,0,-47,0.0,0.0
60,4,2,2,45,45,2320,231,231.0,107.000,1,1080,20,107,1576.0,1576.0
70,4,2,2,45,45,0,0,0.0,0.000,1,0,20,0,1576.0,1576.0
80,4,2,2,45,45,0,0,0.0,0.000,1,0,20,0,1576.0,1576.0
90,4,2,2,45,45,0,0,0.0,0.000,1,0,20,0,1576.0,1576.0
100,4,2,2,45,45,-1100,-109,-109.0,-49.000,1,-500,0,-49,0.0,0.0
110,4,2,2,45,45,880,87,87.0,53.000,1,540,20,53,1388.0,1388.0
120,4,2,2,45,45,0,0,0.0,0.000,1,0,20,0,1388.0,1388.0
130,4,2,2,45,45,0,0,0.0,0.000,1,0,20,0,1388.0,1388.0
140,4,2,2,45,45,-1460,-145,-145.0,-111.000,0,-1120,0,-111,0.0,0.0
150,4,2,2,45,45,-1020,-101,-101.0,0.000,1,0,0,0,0.0,0.0
160,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
170,4,2,2,45,45,1440,143,143.0,107.000,1,1080,0,107,0.0,0.0
180,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
