time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,22,22,5780,572,0.0,0.000,10,5780,5880,572,9.3,21.3
30,4,4,4,22,22,42440,4183,0.0,0.000,10,42440,48300,4183,3.6,5.3
40,4,4,4,22,22,43420,4313,0.0,0.000,10,43420,91980,4313,2.8,3.7
50,4,4,4,22,22,58000,5760,0.0,0.000,10,58000,149420,5760,2.3,2.9
60,4,4,4,22,22,98760,9827,0.0,0.000,10,98760,248340,9827,1.9,2.2
70,4,4,4,22,22,78100,7799,0.0,0.000,10,78100,326540,7799,1.7,2.0
80,4,4,4,22,22,78760,7864,0.0,0.000,10,78760,405840,7864,1.6,1.8
90,4,4,4,22,22,102280,10198,0.0,0.000,10,102280,506760,10198,1.5,1.7
100,4,4,4,22,22,85680,8546,0.0,0.000,10,85680,592140,8546,1.4,1.6
110,4,4,4,22,22,80500,8038,0.0,0.000,10,80500,672560,8038,1.4,1.5
120,4,4,4,22,22,101640,10147,0.0,0.000,10,101640,774120,10147,1.4,1.5
130,4,4,4,22,22,84540,8443,0.0,0.000,10,84540,859680,8443,1.3,1.4
140,4,4,4,22,22,80460,8034,0.0,0.000,10,80460,940000,8034,1.3,1.4
150,4,4,4,22,22,96320,9616,0.0,0.000,10,96320,1036340,9616,1.3,1.4
160,4,4,4,22,22,90120,8996,0.0,0.000,10,90120,1127060,8996,1.3,1.4
170,4,4,4,22,22,79820,7971,0.0,0.000,10,79820,1207480,7971,1.3,1.3
180,4,4,4,22,22,98200,9805,0.0,0.000,10,98200,1304320,9805,1.3,1.3
