time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,9,9,14380,1427,0.0,0.000,1,3840,2940,381,460.8,460.8
30,4,2,2,9,9,137640,13732,0.0,0.000,1,32880,37360,3280,208.3,208.3
40,4,2,2,9,9,519580,51828,0.0,0.000,1,144120,179640,14376,99.0,99.0
50,4,2,2,9,9,815500,81379,0.0,0.000,1,189340,368560,18894,68.6,68.6
60,4,2,2,9,9,814100,81247,0.0,0.000,1,201720,573040,20131,57.5,57.5
70,4,2,2,9,9,1020500,101795,1.0,0.000,1,273700,845920,27301,51.3,51.3
80,4,2,2,9,9,865900,86468,0.0,0.000,1,199080,1044540,19880,49.1,49.1
90,4,2,2,9,9,840600,83733,0.0,0.000,1,210520,1252680,20970,47.1,47.1
100,4,2,2,9,9,820300,81841,0.0,0.000,1,204380,1458360,20391,45.7,45.7
110,4,2,2,9,9,1107360,110570,1.0,0.000,1,276280,1732880,27586,44.5,44.5
120,4,2,2,9,9,826860,82570,0.0,0.000,1,206880,1938700,20659,43.7,43.7
130,4,2,2,9,9,836900,83489,0.0,0.000,1,206660,2147200,20616,43.1,43.1
140,4,2,2,9,9,1138380,113463,1.0,0.000,1,283180,2429800,28224,42.4,42.4
150,4,2,2,9,9,826060,82506,0.0,0.000,1,206940,2635800,20669,42.1,42.1
160,4,2,2,9,9,834440,83319,0.0,0.000,1,208640,2842480,20832,41.8,41.8
170,4,2,2,9,9,1096300,109498,1.0,0.000,1,275840,3115460,27550,41.5,41.5
180,4,2,2,9,9,845080,84398,0.0,0.000,1,208840,3326020,20856,41.3,41.3
