time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,45,45,1480,147,0.0,0.000,1,420,380,41,2.9,2.9
30,4,2,2,45,45,27720,2759,0.0,0.000,1,6900,7080,686,1.4,1.4
40,4,2,2,45,45,36280,3620,0.0,0.000,1,7760,15160,774,1.2,1.2
50,4,2,2,45,45,37480,3739,0.0,0.000,1,10360,25840,1033,1.2,1.2
60,4,2,2,45,45,32460,3240,0.0,0.000,1,8140,33980,812,1.2,1.2
70,4,2,2,45,45,31960,3188,0.0,0.000,1,8280,42120,825,1.1,1.1
80,4,2,2,45,45,43560,4347,0.0,0.000,1,10720,53000,1069,1.1,1.1
90,4,2,2,45,45,32140,3204,0.0,0.000,1,7960,61180,793,1.1,1.1
100,4,2,2,45,45,32940,3289,0.0,0.000,1,8440,69340,842,1.1,1.1
110,4,2,2,45,45,44880,4478,0.0,0.000,1,10940,80260,1091,1.1,1.1
120,4,2,2,45,45,32400,3233,0.0,0.000,1,8360,88500,834,1.1,1.1
130,4,2,2,45,45,32760,3270,0.0,0.000,1,8080,96740,806,1.1,1.1
140,4,2,2,45,45,43820,4375,0.0,0.000,1,10900,107700,1088,1.1,1.1
150,4,2,2,45,45,32620,3256,0.0,0.000,1,8080,115960,806,1.1,1.1
160,4,2,2,45,45,33300,3323,0.0,0.000,1,8500,124200,848,1.1,1.1
170,4,2,2,45,45,43620,4355,0.0,0.000,1,11340,135200,1132,1.1,1.1
180,4,2,2,45,45,34040,3398,0.0,0.000,1,8620,143460,860,1.1,1.1
