time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,15,15,0,0,0.0,0.000,5,0,0,0,0.0,0.0
20,4,2,2,15,15,17940,1785,0.0,0.000,10,17940,7440,1785,4785.8,8546.9
30,4,2,2,15,15,85020,8473,0.0,0.000,10,85020,91300,8473,1613.6,1882.5
40,4,2,2,15,15,365460,36491,0.0,0.000,10,365460,457420,36491,564.5,662.8
50,4,2,2,15,15,450780,44974,0.0,0.000,10,450780,909680,44974,396.9,433.8
60,4,2,2,15,15,423000,42194,0.0,0.000,10,423000,1334680,42194,338.1,362.0
70,4,2,2,15,15,488480,48740,0.0,0.000,10,488480,1822560,48740,306.3,326.6
80,4,2,2,15,15,520700,52002,0.0,0.000,10,520700,2342620,52002,282.9,295.7
90,4,2,2,15,15,450960,44956,0.0,0.000,10,450960,2793900,44956,269.6,279.8
100,4,2,2,15,15,430420,42930,0.0,0.000,10,430420,3224760,42930,261.4,270.1
110,4,2,2,15,15,588600,58736,0.0,0.000,10,588600,3812800,58736,252.7,259.8
120,4,2,2,15,15,447420,44666,0.0,0.000,10,447420,4255500,44666,247.6,253.7
130,4,2,2,15,15,432140,43140,0.0,0.000,10,432140,4688100,43140,244.1,249.3
140,4,2,2,15,15,587400,58611,0.0,0.000,10,587400,5275600,58611,239.7,244.0
150,4,2,2,15,15,454900,45421,0.0,0.000,10,454900,5732860,45421,236.4,240.2
160,4,2,2,15,15,443980,44331,0.0,0.000,10,443980,6175300,44331,234.0,237.6
170,4,2,2,15,15,607980,60676,0.0,0.000,10,607980,6785300,60676,230.8,233.8
180,4,2,2,15,15,442680,44214,0.0,0.000,10,442680,7228220,44214,229.1,231.8
