time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,4,4,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,4,4,500,49,49.0,49.000,1,500,60,49,639.7,639.7
40,4,4,4,4,4,0,0,0.0,0.000,1,0,60,0,639.7,639.7
50,4,4,4,4,4,0,0,0.0,0.000,1,0,60,0,639.7,639.7
60,4,4,4,4,4,0,0,0.0,0.000,1,0,60,0,639.7,639.7
70,4,4,4,4,4,40,3,3.0,3.000,1,40,0,3,0.0,0.0
80,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
90,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
100,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
110,4,4,4,4,4,-540,-53,-53.0,-53.000,1,-540,0,-53,0.0,0.0
120,4,4,4,4,4,1460,145,145.0,145.000,1,1460,1000,145,4314.7,4314.7
130,4,4,4,4,4,1440,143,143.0,143.000,1,1440,2500,143,4067.9,4067.9
140,4,4,4,4,4,1260,125,125.0,125.000,1,1260,3760,125,4028.3,4028.3
150,4,4,4,4,4,1740,173,173.0,173.000,1,1740,5620,173,3961.2,3961.2
160,4,4,4,4,4,1420,141,141.0,141.000,1,1420,6780,141,4009.7,4009.7
170,4,4,4,4,4,1200,119,119.0,119.000,1,1200,8160,119,3977.7,3977.7
180,4,4,4,4,4,2120,211,211.0,211.000,1,2120,10220,211,3909.6,3909.6
