time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,18,18,0,0,0.0,0.000,5,0,0,0,0.0,0.0
20,4,2,2,18,18,12780,1271,0.0,0.000,10,9660,260,960,3066.1,10310.8
30,4,2,2,18,18,152860,15217,0.0,0.000,10,35720,35600,3555,3772.8,4832.6
40,4,2,2,18,18,593480,59105,0.0,0.000,10,143860,180120,14327,1408.5,1740.4
50,4,2,2,18,18,741560,73941,0.0,0.000,10,189900,370260,18935,962.1,1097.6
60,4,2,2,18,18,711880,71060,0.0,0.000,10,175800,546560,17548,817.2,910.1
70,4,2,2,18,18,713620,71226,0.0,0.000,10,178080,726260,17774,739.9,813.1
80,4,2,2,18,18,966060,96393,0.0,0.000,10,242720,968680,24218,679.6,734.1
90,4,2,2,18,18,716820,71396,0.0,0.000,10,179180,1147380,17846,652.9,698.9
100,4,2,2,18,18,718100,71666,0.0,0.000,10,177280,1323920,17692,633.7,674.0
110,4,2,2,18,18,980460,97869,0.0,0.000,10,243920,1568320,24348,612.1,647.0
120,4,2,2,18,18,700040,69878,0.0,0.000,10,177780,1746560,17746,601.8,633.3
130,4,2,2,18,18,708360,70652,0.0,0.000,10,173780,1922220,17332,594.0,622.7
140,4,2,2,18,18,920300,91864,0.0,0.000,10,231460,2152400,23104,586.9,612.4
150,4,2,2,18,18,706160,70468,0.0,0.000,10,176080,2329380,17571,581.2,605.0
160,4,2,2,18,18,728400,72716,0.0,0.000,10,181500,2510100,18119,575.1,597.7
170,4,2,2,18,18,865000,86241,0.0,0.000,10,210340,2720380,20971,569.9,591.5
180,4,2,2,18,18,813800,81185,0.0,0.000,10,209980,2929400,20947,565.3,584.9
