time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,18,18,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,18,18,9940,985,0.0,0.000,10,4980,0,493,0.0,0.0
30,4,4,4,18,18,38040,3787,0.0,0.000,10,9480,4620,943,6850.4,14134.5
40,4,4,4,18,18,53040,5282,0.0,0.000,10,12560,17180,1250,9345.7,10622.0
50,4,4,4,18,18,75060,7464,0.0,0.000,10,17480,35200,1738,7827.5,8567.8
60,4,4,4,18,18,217440,21655,0.0,0.000,10,55660,93000,5543,4377.7,4714.9
70,4,4,4,18,18,376180,37524,0.0,0.000,10,95780,188580,9554,2658.3,2864.6
80,4,4,4,18,18,352540,35183,0.0,0.000,10,87700,275940,8752,2150.2,2349.2
90,4,4,4,18,18,507380,50510,0.0,0.000,10,126080,402860,12551,1767.1,1939.0
100,4,4,4,18,18,406300,40536,0.0,0.000,10,99060,502520,9883,1601.2,1738.8
110,4,4,4,18,18,417580,41649,0.0,0.000,10,108740,612260,10845,1462.4,1585.7
120,4,4,4,18,18,557140,55613,0.0,0.000,10,136240,749220,13599,1354.5,1462.6
130,4,4,4,18,18,440000,43881,0.0,0.000,10,109200,858620,10890,1286.5,1376.3
140,4,4,4,18,18,415000,41408,0.0,0.000,10,104460,962000,10423,1244.1,1330.8
150,4,4,4,18,18,588700,58740,0.0,0.000,10,147500,1108660,14717,1188.7,1271.5
160,4,4,4,18,18,398980,39802,0.0,0.000,10,96240,1205800,9600,1166.8,1254.0
170,4,4,4,18,18,424720,42366,0.0,0.000,10,110180,1316400,10990,1138.1,1219.8
180,4,4,4,18,18,541060,53976,0.0,0.000,10,128820,1446700,12851,1117.4,1195.8
