time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,6,6,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,6,6,960,95,95.0,95.000,1,960,260,95,2091.5,2091.5
40,4,4,4,6,6,1680,167,167.0,167.000,1,1680,2140,167,4376.4,4376.4
50,4,4,4,6,6,1800,179,179.0,179.000,1,1800,3780,179,4320.9,4320.9
60,4,4,4,6,6,2900,289,289.0,289.000,1,2900,6680,289,3929.2,3929.2
70,4,4,4,6,6,1200,119,119.0,119.000,1,1200,8180,119,3749.8,3749.8
80,4,4,4,6,6,0,0,0.0,0.000,1,0,8180,0,3749.8,3749.8
90,4,4,4,6,6,0,0,0.0,0.000,1,0,8180,0,3749.8,3749.8
100,4,4,4,6,6,0,0,0.0,0.000,1,0,8180,0,3749.8,3749.8
110,4,4,4,6,6,-7980,-797,-797.0,-797.000,1,-7980,0,-797,0.0,0.0
120,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
130,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
140,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
150,4,4,3,6,6,-560,-55,-55.0,-55.000,0,-560,0,-55,0.0,0.0
160,4,3,4,6,6,0,0,0.0,0.000,0,0,0,0,0.0,0.0
170,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
180,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
