time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,12800,1271,0.0,0.000,10,12800,5340,1271,1351.8,2979.9
30,4,4,4,13,13,44980,4441,0.0,0.000,10,44980,47940,4441,2715.4,3442.3
40,4,4,4,13,13,66900,6662,0.0,0.000,10,66900,113600,6662,1901.6,2390.9
50,4,4,4,13,13,111100,11085,0.0,0.000,10,111100,222820,11085,1463.0,1837.6
60,4,4,4,13,13,253060,25242,0.0,0.000,10,253060,473640,25242,914.7,1068.4
70,4,4,4,13,13,308240,30725,0.0,0.000,10,308240,783600,30725,670.7,737.6
80,4,4,4,13,13,252720,25239,0.0,0.000,10,252720,1036460,25239,594.7,686.8
90,4,4,4,13,13,398760,39756,0.0,0.000,10,398760,1434380,39756,514.1,573.9
100,4,4,4,13,13,322280,31994,0.0,0.000,10,322280,1755420,31994,471.4,521.9
110,4,4,4,13,13,293380,29288,0.0,0.000,10,293380,2047320,29288,448.9,502.9
120,4,4,4,13,13,410900,41012,0.0,0.000,10,410900,2457560,41012,422.9,469.5
130,4,4,4,13,13,250880,24993,0.0,0.000,10,250880,2709500,24993,416.9,454.4
140,4,4,4,13,13,296120,29555,0.0,0.000,10,296120,3006260,29555,406.0,450.4
150,4,4,4,13,13,377000,37651,0.0,0.000,10,377000,3384480,37651,396.3,441.6
160,4,4,4,13,13,326200,32558,0.0,0.000,10,326200,3709880,32558,386.2,432.1
170,4,4,4,13,13,307900,30743,0.0,0.000,10,307900,4017800,30743,379.2,423.3
180,4,4,4,13,13,427000,42619,0.0,0.000,10,427000,4443620,42619,370.0,411.5
