time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,4,4,960,95,0.0,0.000,1,960,1120,95,1.6,1.6
30,4,2,2,4,4,6940,693,0.0,0.000,1,6940,8680,693,1.2,1.2
40,4,2,2,4,4,10920,1091,0.0,0.000,1,10920,19440,1091,1.1,1.1
50,4,2,2,4,4,8040,803,0.0,0.000,1,8040,27620,803,1.1,1.1
60,4,2,2,4,4,8500,849,0.0,0.000,1,8500,35840,849,1.1,1.1
70,4,2,2,4,4,11200,1119,0.0,0.000,1,11200,46820,1119,1.1,1.1
80,4,2,2,4,4,8560,855,0.0,0.000,1,8560,55060,855,1.1,1.1
90,4,2,2,4,4,8120,810,0.0,0.000,1,8120,63300,810,1.1,1.1
100,4,2,2,4,4,11680,1167,0.0,0.000,1,11680,74280,1167,1.1,1.1
110,4,2,2,4,4,8020,801,0.0,0.000,1,8020,82540,801,1.1,1.1
120,4,2,2,4,4,8000,799,0.0,0.000,1,8000,90780,799,1.1,1.1
130,4,2,2,4,4,11040,1103,0.0,0.000,1,11040,101760,1103,1.1,1.1
140,4,2,2,4,4,8060,805,0.0,0.000,1,8060,110020,805,1.1,1.1
150,4,2,2,4,4,7900,789,0.0,0.000,1,7900,118260,789,1.1,1.1
160,4,2,2,4,4,10920,1090,0.0,0.000,1,10920,129260,1090,1.1,1.1
170,4,2,2,4,4,8660,865,0.0,0.000,1,8660,137520,865,1.1,1.1
180,4,2,2,4,4,8300,829,0.0,0.000,1,8300,145800,829,1.1,1.1
