time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,7,7,1560,154,154.0,92.000,1,940,0,92,0.0,0.0
30,4,2,2,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,2,2,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
60,4,2,2,7,7,20,1,1.0,-1.000,1,-20,0,-1,0.0,0.0
70,4,2,2,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
80,4,2,2,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
90,4,2,2,7,7,20,1,1.0,0.000,1,0,0,0,0.0,0.0
100,4,2,2,7,7,20,1,1.0,5.000,1,60,0,5,0.0,0.0
110,4,2,2,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
120,4,2,2,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
130,4,2,2,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
140,4,2,2,7,7,-1480,-147,-147.0,-97.000,0,-980,0,-97,0.0,0.0
150,4,2,2,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
160,4,2,2,7,7,2340,233,233.0,123.000,1,1240,140,123,6445.7,6445.7
170,4,2,2,7,7,0,0,0.0,0.000,1,0,140,0,6445.7,6445.7
180,4,2,2,7,7,0,0,0.0,0.000,1,0,140,0,6445.7,6445.7
