time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,24,24,40,3,0.0,0.000,10,40,20,3,11.6,116.0
30,4,4,4,24,24,18520,1847,0.0,0.000,10,18520,18940,1847,4.1,4.7
40,4,4,4,24,24,39120,3880,0.0,0.000,10,39120,58280,3880,2.9,3.0
50,4,4,4,24,24,52660,5248,0.0,0.000,10,52660,111120,5248,2.3,2.5
60,4,4,4,24,24,82740,8230,0.0,0.000,10,82740,194340,8230,1.9,2.0
70,4,4,4,24,24,74840,7463,0.0,0.000,10,74840,269380,7463,1.7,1.8
80,4,4,4,24,24,78420,7828,0.0,0.000,10,78420,347140,7828,1.6,1.7
90,4,4,4,24,24,106520,10624,0.0,0.000,10,106520,453020,10624,1.5,1.5
100,4,4,4,24,24,80880,8075,0.0,0.000,10,80880,533260,8075,1.4,1.5
110,4,4,4,24,24,79920,7977,0.0,0.000,10,79920,613840,7977,1.4,1.4
120,4,4,4,24,24,105080,10484,0.0,0.000,10,105080,720120,10484,1.4,1.4
130,4,4,4,24,24,80580,8046,0.0,0.000,10,80580,800280,8046,1.3,1.4
140,4,4,4,24,24,80000,7988,0.0,0.000,10,80000,880700,7988,1.3,1.3
150,4,4,4,24,24,106440,10620,0.0,0.000,10,106440,988000,10620,1.3,1.3
160,4,4,4,24,24,80040,7991,0.0,0.000,10,80040,1068120,7991,1.3,1.3
170,4,4,4,24,24,79660,7954,0.0,0.000,10,79660,1148780,7954,1.3,1.3
180,4,4,4,24,24,105900,10566,0.0,0.000,10,105900,1255460,10566,1.2,1.3
