time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,1720,170,0.0,0.000,1,1720,1520,170,3.0,3.0
30,4,4,4,13,13,9060,900,0.0,0.000,1,9060,10760,900,1.5,1.5
40,4,4,4,13,13,8240,821,0.0,0.000,1,8240,18460,821,1.4,1.4
50,4,4,4,13,13,7140,713,0.0,0.000,1,7140,26340,713,1.3,1.3
60,4,4,4,13,13,11300,1128,0.0,0.000,1,11300,37000,1128,1.2,1.2
70,4,4,4,13,13,7900,789,0.0,0.000,1,7900,45080,789,1.2,1.2
80,4,4,4,13,13,8320,831,0.0,0.000,1,8320,53160,831,1.2,1.2
90,4,4,4,13,13,10580,1055,0.0,0.000,1,10580,63980,1055,1.2,1.2
100,4,4,4,13,13,8160,815,0.0,0.000,1,8160,72160,815,1.2,1.2
110,4,4,4,13,13,8200,819,0.0,0.000,1,8200,80300,819,1.2,1.2
120,4,4,4,13,13,10940,1092,0.0,0.000,1,10940,91060,1092,1.2,1.2
130,4,4,4,13,13,8080,807,0.0,0.000,1,8080,99220,807,1.1,1.1
140,4,4,4,13,13,7520,751,0.0,0.000,1,7520,107360,751,1.1,1.1
150,4,4,4,13,13,11180,1116,0.0,0.000,1,11180,118260,1116,1.1,1.1
160,4,4,4,13,13,8080,807,0.0,0.000,1,8080,126420,807,1.1,1.1
170,4,4,4,13,13,7760,775,0.0,0.000,1,7760,134580,775,1.1,1.1
180,4,4,4,13,13,10880,1086,0.0,0.000,1,10880,145460,1086,1.1,1.1
