time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,43,43,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,43,43,40,3,3.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,4,4,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,43,43,1700,169,169.0,35.000,1,360,360,35,22.7,22.7
60,4,4,4,43,43,1980,197,197.0,63.000,1,640,1000,63,19.2,19.2
70,4,4,4,43,43,1760,175,175.0,41.000,1,420,1480,41,18.8,18.8
80,4,4,4,43,43,2220,220,220.0,39.000,1,400,1960,39,18.1,18.1
90,4,4,4,43,43,2060,205,205.0,57.000,1,580,2620,57,17.9,17.9
100,4,4,4,43,43,1920,191,191.0,47.000,1,480,3120,47,17.9,17.9
110,4,4,4,43,43,1920,191,191.0,49.000,1,500,3600,49,18.1,18.1
120,4,4,4,43,43,2240,223,223.0,53.000,1,540,4240,53,18.2,18.2
130,4,4,4,43,43,2140,213,213.0,39.000,1,400,4720,39,18.1,18.1
140,4,4,4,43,43,1980,197,197.0,49.000,1,500,5200,49,18.2,18.2
150,4,4,4,43,43,2360,235,235.0,65.000,1,660,5860,65,18.1,18.1
160,4,4,4,43,43,2140,213,213.0,55.000,1,560,6340,55,18.3,18.3
170,4,4,4,43,43,2020,201,201.0,53.000,1,540,6860,53,18.2,18.2
180,4,4,4,43,43,2340,233,233.0,59.000,1,600,7500,59,18.4,18.4
