time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,7,7,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,4,4,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,7,7,1320,131,131.0,31.000,1,320,300,31,23.3,23.3
60,4,4,4,7,7,2060,205,205.0,43.000,1,440,840,43,22.3,22.3
70,4,4,4,7,7,1760,175,175.0,41.000,1,420,1240,41,22.8,22.8
80,4,4,4,7,7,1720,171,171.0,43.000,1,440,1640,43,22.7,22.7
90,4,4,4,7,7,2120,211,211.0,47.000,1,480,2160,47,22.8,22.8
100,4,4,4,7,7,1400,139,139.0,31.000,1,320,2540,31,23.1,23.1
110,4,4,4,7,7,1580,157,157.0,39.000,1,400,2940,39,23.3,23.3
120,4,4,4,7,7,2000,199,199.0,43.000,1,440,3440,43,23.4,23.4
130,4,4,4,7,7,1580,157,157.0,37.000,1,380,3820,37,23.4,23.4
140,4,4,4,7,7,1620,161,161.0,33.000,1,340,4220,33,23.3,23.3
150,4,4,4,7,7,1920,191,191.0,33.000,1,340,4720,33,23.3,23.3
160,4,4,4,7,7,1420,141,141.0,27.000,1,280,5120,27,23.2,23.2
170,4,4,4,7,7,1740,173,173.0,41.000,1,420,5500,41,23.2,23.2
180,4,4,4,7,7,1960,195,195.0,41.000,1,420,6020,41,23.1,23.1
