time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,43,43,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,43,43,1200,118,118.0,94.000,1,960,0,94,0.0,0.0
30,4,4,4,43,43,100,9,9.0,0.000,1,0,0,0,0.0,0.0
40,4,4,4,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
60,4,4,4,43,43,-480,-47,-47.0,-37.000,1,-380,0,-37,0.0,0.0
70,4,4,4,43,43,2260,225,225.0,33.000,1,340,0,33,0.0,0.0
80,4,4,4,43,43,40,3,3.0,0.000,1,0,0,0,0.0,0.0
90,4,4,4,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
100,4,4,4,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
110,4,4,4,43,43,-640,-63,-63.0,0.000,1,0,0,0,0.0,0.0
120,4,4,4,43,43,1340,133,133.0,97.000,1,980,0,97,0.0,0.0
130,4,4,4,43,43,120,11,11.0,0.000,1,0,0,0,0.0,0.0
140,4,4,4,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
150,4,4,4,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
160,4,4,3,43,43,-3620,-361,-361.0,-189.000,0,-1900,0,-189,0.0,0.0
170,4,3,4,43,43,-320,-31,-31.0,0.000,0,0,0,0,0.0,0.0
180,4,4,4,43,43,0,0,0.0,0.000,0,0,0,0,0.0,0.0
