time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,43,43,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,43,43,7100,707,0.0,0.000,1,1820,1940,181,3.2,3.2
40,4,4,4,43,43,19380,1927,0.0,0.000,1,4460,6560,443,2.3,2.3
50,4,4,4,43,43,30560,3049,0.0,0.000,1,7460,13720,744,1.7,1.7
60,4,4,4,43,43,37440,3732,0.0,0.000,1,10460,23980,1042,1.5,1.5
70,4,4,4,43,43,33400,3334,0.0,0.000,1,7680,31820,766,1.4,1.4
80,4,4,4,43,43,33740,3358,0.0,0.000,1,7560,39640,752,1.3,1.3
90,4,4,4,43,43,37820,3774,0.0,0.000,1,10780,50180,1075,1.3,1.3
100,4,4,4,43,43,32980,3291,0.0,0.000,1,7900,58000,788,1.3,1.3
110,4,4,4,43,43,34200,3412,0.0,0.000,1,7980,65940,796,1.2,1.2
120,4,4,4,43,43,38440,3830,0.0,0.000,1,10780,76540,1074,1.2,1.2
130,4,4,4,43,43,33980,3391,0.0,0.000,1,7700,84540,768,1.2,1.2
140,4,4,4,43,43,33760,3370,0.0,0.000,1,8140,92520,812,1.2,1.2
150,4,4,4,43,43,38700,3863,0.0,0.000,1,10900,103240,1088,1.2,1.2
160,4,4,4,43,43,33680,3362,0.0,0.000,1,7840,111240,782,1.2,1.2
170,4,4,4,43,43,34420,3436,0.0,0.000,1,7940,119340,792,1.2,1.2
180,4,4,4,43,43,40020,3995,0.0,0.000,1,10600,130080,1058,1.2,1.2
