time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,54,54,0,0,0.0,0.000,5,0,0,0,0.0,0.0
20,4,2,2,54,54,7360,731,0.0,0.000,10,1880,1820,186,8.0,11.8
30,4,2,2,54,54,130300,12862,0.0,0.000,10,32840,34780,3241,3.1,3.3
40,4,2,2,54,54,206180,20497,0.0,0.000,10,51120,86040,5082,2.3,2.4
50,4,2,2,54,54,366900,36532,0.0,0.000,10,90980,177740,9059,1.8,1.9
60,4,2,2,54,54,294480,29377,0.0,0.000,10,74060,250880,7388,1.6,1.7
70,4,2,2,54,54,293740,29294,0.0,0.000,10,74220,324100,7402,1.5,1.6
80,4,2,2,54,54,401120,40027,0.0,0.000,10,100560,423740,10034,1.5,1.5
90,4,2,2,54,54,303180,30209,0.0,0.000,10,75780,499260,7550,1.4,1.4
100,4,2,2,54,54,297980,29726,0.0,0.000,10,75160,574460,7498,1.4,1.4
110,4,2,2,54,54,404040,40323,0.0,0.000,10,100820,675460,10061,1.4,1.4
120,4,2,2,54,54,304780,30350,0.0,0.000,10,76220,750880,7590,1.3,1.4
130,4,2,2,54,54,303900,30308,0.0,0.000,10,75100,826720,7489,1.3,1.3
140,4,2,2,54,54,350840,35010,0.0,0.000,10,86640,914820,8645,1.3,1.3
150,4,2,2,54,54,355260,35448,0.0,0.000,10,89600,1003200,8940,1.3,1.3
160,4,2,2,54,54,305520,30491,0.0,0.000,10,76680,1079340,7652,1.3,1.3
170,4,2,2,54,54,353620,35287,0.0,0.000,10,88840,1168180,8865,1.3,1.3
180,4,2,2,54,54,350160,34949,0.0,0.000,10,87980,1256400,8781,1.3,1.3
