time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,24,24,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,24,24,300,29,29.0,29.000,10,300,200,29,266.8,1429.0
40,4,4,4,24,24,100,9,9.0,9.000,10,100,360,9,235.3,971.3
50,4,4,4,24,24,0,0,0.0,0.000,10,0,360,0,235.3,971.3
60,4,4,4,24,24,0,0,0.0,0.000,10,0,360,0,235.3,971.3
70,4,4,4,24,24,0,0,0.0,0.000,10,0,360,0,235.3,971.3
80,4,4,4,24,24,20,1,1.0,1.000,10,20,360,1,175.4,1025.3
90,4,4,4,24,24,420,41,41.0,41.000,10,420,780,41,227.1,1025.3
100,4,4,4,24,24,80,7,7.0,7.000,10,80,880,7,218.4,1025.3
110,4,4,4,24,24,0,0,0.0,0.000,10,0,880,0,218.4,1025.3
120,4,4,4,24,24,0,0,0.0,0.000,10,0,880,0,218.4,1025.3
130,4,4,4,24,24,-60,-5,-5.0,-5.000,10,-60,840,-5,204.0,1025.3
140,4,4,4,24,24,60,5,5.0,5.000,10,60,880,5,204.1,1025.3
150,4,4,4,24,24,0,0,0.0,0.000,10,0,880,0,204.1,1025.3
160,4,4,4,24,24,0,0,0.0,0.000,10,0,880,0,204.1,1025.3
170,4,4,3,24,24,-920,-91,-91.0,-91.000,1,-920,0,-91,0.0,0.0
180,4,3,4,24,24,380,37,37.0,37.000,3,380,380,37,140.2,204.7
