time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,15,15,9020,897,0.0,0.000,1,9020,9260,897,9.5,9.5
30,4,2,2,15,15,113340,11279,0.0,0.000,1,113340,121280,11279,7.6,7.6
40,4,2,2,15,15,487040,48587,0.0,0.000,1,487040,610340,48587,8.3,8.3
50,4,2,2,15,15,456640,45572,0.0,0.000,1,456640,1066300,45572,8.2,8.2
60,4,2,2,15,15,495500,49411,0.0,0.000,1,495500,1563840,49411,8.1,8.1
70,4,2,2,15,15,664380,66325,0.0,0.000,1,664380,2228040,66325,7.9,7.9
80,4,2,2,15,15,506340,50512,0.0,0.000,1,506340,2736400,50512,7.8,7.8
90,4,2,2,15,15,509120,50764,0.0,0.000,1,509120,3242660,50764,7.7,7.7
100,4,2,2,15,15,499080,49843,0.0,0.000,1,499080,3741020,49843,7.7,7.7
110,4,2,2,15,15,644360,64249,0.0,0.000,1,644360,4386520,64249,7.6,7.6
120,4,2,2,15,15,485940,48526,0.0,0.000,1,485940,4872420,48526,7.5,7.5
130,4,2,2,15,15,481400,48087,0.0,0.000,1,481400,5355600,48087,7.5,7.5
140,4,2,2,15,15,660660,65947,0.0,0.000,1,660660,6015720,65947,7.5,7.5
150,4,2,2,15,15,479400,47868,0.0,0.000,1,479400,6497760,47868,7.6,7.6
160,4,2,2,15,15,502860,50225,0.0,0.000,1,502860,7000580,50225,7.5,7.5
170,4,2,2,15,15,657340,65655,0.0,0.000,1,657340,7657900,65655,7.5,7.5
180,4,2,2,15,15,496300,49540,0.0,0.000,1,496300,8153020,49540,7.5,7.5
