time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,4,4,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,4,4,980,97,97.0,97.000,1,980,0,97,0.0,0.0
30,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
60,4,4,4,4,4,-980,-97,-97.0,-97.000,1,-980,0,-97,0.0,0.0
70,4,4,4,4,4,400,39,39.0,39.000,1,400,0,39,0.0,0.0
80,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
90,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
100,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
110,4,4,4,4,4,300,29,29.0,29.000,1,300,0,29,0.0,0.0
120,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
130,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
140,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
150,4,4,3,4,4,-700,-69,-69.0,-69.000,0,-700,0,-69,0.0,0.0
160,4,3,4,4,4,700,69,69.0,69.000,1,700,0,69,0.0,0.0
170,4,4,4,4,4,-40,-3,-3.0,-3.000,1,-40,0,-3,0.0,0.0
180,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
