time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,6,6,1840,183,0.0,0.000,1,1840,1760,183,1.6,1.6
20,4,2,2,6,6,8320,828,0.0,0.000,1,8320,9420,828,1.2,1.2
30,4,2,2,6,6,8220,821,0.0,0.000,1,8220,17560,821,1.2,1.2
40,4,2,2,6,6,10740,1072,0.0,0.000,1,10740,28420,1072,1.1,1.1
50,4,2,2,6,6,8080,807,0.0,0.000,1,8080,36580,807,1.1,1.1
60,4,2,2,6,6,7620,761,0.0,0.000,1,7620,44820,761,1.1,1.1
70,4,2,2,6,6,11160,1114,0.0,0.000,1,11160,55820,1114,1.1,1.1
80,4,2,2,6,6,7920,790,0.0,0.000,1,7920,64080,790,1.1,1.1
90,4,2,2,6,6,8660,864,0.0,0.000,1,8660,72300,864,1.1,1.1
100,4,2,2,6,6,8120,811,0.0,0.000,1,8120,80520,811,1.1,1.1
110,4,2,2,6,6,11060,1105,0.0,0.000,1,11060,91500,1105,1.1,1.1
120,4,2,2,6,6,8300,829,0.0,0.000,1,8300,99760,829,1.1,1.1
130,4,2,2,6,6,7480,746,0.0,0.000,1,7480,108000,746,1.1,1.1
140,4,2,2,6,6,11480,1147,0.0,0.000,1,11480,119000,1147,1.1,1.1
150,4,2,2,6,6,7960,795,0.0,0.000,1,7960,127260,795,1.1,1.1
160,4,2,2,6,6,8440,843,0.0,0.000,1,8440,135540,843,1.1,1.1
170,4,2,2,6,6,11240,1122,0.0,0.000,1,11240,146520,1122,1.1,1.1
180,4,2,2,6,6,7720,770,0.0,0.000,1,7720,154780,770,1.1,1.1
