time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,52,52,0,0,0.0,0.000,5,0,0,0,0.0,0.0
20,4,2,2,52,52,4920,487,0.0,0.000,10,1060,1320,104,9.2,13.4
30,4,2,2,52,52,117520,11626,0.0,0.000,10,29380,30340,2906,3.4,3.7
40,4,2,2,52,52,175340,17286,0.0,0.000,10,43500,74220,4288,2.6,3.0
50,4,2,2,52,52,310900,30913,0.0,0.000,10,77320,151200,7688,2.1,2.3
60,4,2,2,52,52,287360,28664,0.0,0.000,10,70560,223120,7038,1.8,2.0
70,4,2,2,52,52,293720,29298,0.0,0.000,10,74960,296480,7477,1.7,1.8
80,4,2,2,52,52,392580,39167,0.0,0.000,10,98580,395420,9835,1.6,1.7
90,4,2,2,52,52,303860,30286,0.0,0.000,10,75620,471400,7537,1.5,1.6
100,4,2,2,52,52,300300,29964,0.0,0.000,10,74220,546460,7405,1.5,1.5
110,4,2,2,52,52,401940,40093,0.0,0.000,10,101660,647440,10140,1.4,1.5
120,4,2,2,52,52,304960,30438,0.0,0.000,10,75480,723700,7533,1.4,1.4
130,4,2,2,52,52,305700,30508,0.0,0.000,10,76300,800020,7614,1.4,1.4
140,4,2,2,52,52,403660,40285,0.0,0.000,10,102020,900480,10181,1.4,1.4
150,4,2,2,52,52,304840,30426,0.0,0.000,10,76140,976760,7599,1.3,1.4
160,4,2,2,52,52,310340,30978,0.0,0.000,10,76560,1053300,7642,1.3,1.4
170,4,2,2,52,52,410240,40946,0.0,0.000,10,101500,1155220,10130,1.3,1.4
180,4,2,2,52,52,304900,30432,0.0,0.000,10,76000,1231640,7585,1.3,1.3
