time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,52,52,0,0,0.0,0.000,5,0,0,0,0.0,0.0
20,4,2,2,52,52,37480,3720,0.0,0.000,10,11320,1820,1123,4843.8,10286.3
30,4,2,2,52,52,175820,17195,0.0,0.000,10,44200,46780,4322,2990.3,3665.6
40,4,2,2,52,52,433300,42614,0.0,0.000,10,108680,154660,10688,1530.6,1785.4
50,4,2,2,52,52,767260,76034,0.0,0.000,10,191040,344720,18931,1051.6,1165.7
60,4,2,2,52,52,578760,57354,0.0,0.000,10,142820,488580,14153,931.0,1012.7
70,4,2,2,52,52,613980,61159,0.0,0.000,10,155260,641680,15465,851.8,913.8
80,4,2,2,52,52,739480,73682,0.0,0.000,10,186660,824920,18599,792.7,849.9
90,4,2,2,52,52,715160,70723,0.0,0.000,10,179400,1004600,17741,755.6,799.6
100,4,2,2,52,52,598780,59509,0.0,0.000,10,148960,1153840,14804,737.0,774.2
110,4,2,2,52,52,709460,70424,0.0,0.000,10,175760,1332600,17446,717.8,755.6
121,4,2,2,52,52,740240,73824,0.0,0.000,10,184280,1515740,18378,700.0,733.0
131,4,2,2,52,52,611720,60922,0.0,0.000,10,153420,1670200,15279,690.1,721.9
141,4,2,2,52,52,771200,76858,0.0,0.000,10,192760,1861740,19210,677.1,705.0
151,4,2,2,52,52,725700,72165,0.0,0.000,10,184260,2043980,18323,668.1,691.8
161,4,2,2,52,52,574240,57223,0.0,0.000,10,142700,2186420,14220,665.8,688.8
171,4,2,2,52,52,607020,60472,0.0,0.000,10,152540,2339780,15196,661.4,682.9
181,4,2,2,52,52,849200,84649,0.0,0.000,10,214200,2553300,21351,653.6,672.3
