time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
30,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
40,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
50,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
60,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
70,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
80,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
90,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
100,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
110,4,4,4,16,16,30620,3058,0.0,0.000,10,14500,4180,1448,3411.5,5675.2
120,4,4,4,16,16,44180,4373,0.0,0.000,10,10180,14040,1007,9209.4,13558.8
130,4,4,4,16,16,105120,10473,0.0,0.000,10,23980,39000,2389,6565.0,8353.9
140,4,4,4,16,16,209560,20882,0.0,0.000,10,52260,91820,5207,4024.3,4811.9
150,4,4,4,16,16,401320,40055,0.0,0.000,10,99240,191120,9905,2373.9,2553.7
160,4,4,4,16,16,463300,46260,0.0,0.000,10,116120,308340,11594,1806.9,1916.8
170,4,4,4,16,16,571920,57100,0.0,0.000,10,142180,450180,14195,1481.7,1519.7
180,4,4,4,16,16,419080,41832,0.0,0.000,10,105820,556060,10562,1362.6,1422.5
