time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,9,9,2420,240,0.0,0.000,1,520,580,51,3.5,3.5
30,4,2,2,9,9,26460,2640,0.0,0.000,1,7060,7080,704,1.5,1.5
40,4,2,2,9,9,39400,3935,0.0,0.000,1,10180,17820,1016,1.3,1.3
50,4,2,2,9,9,35100,3505,0.0,0.000,1,8120,25940,811,1.2,1.2
60,4,2,2,9,9,32640,3260,0.0,0.000,1,7900,34120,789,1.2,1.2
70,4,2,2,9,9,42100,4203,0.0,0.000,1,10880,45080,1086,1.2,1.2
80,4,2,2,9,9,35580,3554,0.0,0.000,1,8220,53280,821,1.2,1.2
90,4,2,2,9,9,33540,3346,0.0,0.000,1,8880,61480,886,1.2,1.2
100,4,2,2,9,9,41060,4101,0.0,0.000,1,11040,72440,1102,1.1,1.1
110,4,2,2,9,9,35660,3561,0.0,0.000,1,8340,80660,833,1.1,1.1
120,4,2,2,9,9,33160,3312,0.0,0.000,1,7960,88920,795,1.1,1.1
130,4,2,2,9,9,40600,4055,0.0,0.000,1,11220,99900,1120,1.1,1.1
140,4,2,2,9,9,36140,3608,0.0,0.000,1,8400,108120,838,1.1,1.1
150,4,2,2,9,9,32100,3206,0.0,0.000,1,7560,116340,755,1.1,1.1
160,4,2,2,9,9,41960,4191,0.0,0.000,1,11140,127380,1112,1.1,1.1
170,4,2,2,9,9,35160,3510,0.0,0.000,1,8540,135600,852,1.1,1.1
180,4,2,2,9,9,32920,3288,0.0,0.000,1,8060,143860,805,1.1,1.1
