time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,45,45,193640,19017,0.0,0.000,1,47760,48240,4690,46.4,46.4
30,4,2,2,45,45,274440,26987,0.0,0.000,1,67060,115380,6594,35.0,35.0
40,4,2,2,45,45,570260,56255,0.0,0.000,1,143160,258280,14122,38.5,38.5
50,4,2,2,45,45,860300,85431,0.0,0.000,1,213060,472220,21157,36.8,36.8
60,4,2,2,45,45,682340,67665,0.0,0.000,1,170720,641960,16929,36.9,36.9
70,4,2,2,45,45,659520,65545,0.0,0.000,1,165500,807540,16448,37.0,37.0
80,4,2,2,45,45,815360,81138,0.0,0.000,1,221960,1032140,22087,37.6,37.6
90,4,2,2,45,45,771320,76277,0.0,0.000,1,172220,1202600,17031,37.5,37.5
100,4,2,2,45,45,671480,66714,0.0,0.000,1,168220,1371020,16713,38.1,38.1
110,4,2,2,45,45,804360,80131,0.0,0.000,1,219960,1593600,21912,38.2,38.2
121,4,2,2,45,45,761380,75804,0.0,0.000,1,169340,1763820,16859,38.0,38.0
131,4,2,2,45,45,664920,66003,0.0,0.000,1,166540,1930060,16531,38.0,38.0
141,4,2,2,45,45,816860,81239,0.0,0.000,1,224040,2154780,22281,38.1,38.1
151,4,2,2,45,45,747160,74462,0.0,0.000,1,163060,2320340,16250,38.1,38.1
161,4,2,2,45,45,687780,68381,0.0,0.000,1,173920,2491580,17291,38.3,38.3
171,4,2,2,45,45,825400,81901,0.0,0.000,1,228620,2718180,22685,38.2,38.2
181,4,2,2,45,45,771800,76803,0.0,0.000,1,170820,2889800,16998,38.2,38.2
