time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,1260,124,0.0,0.000,1,1260,240,124,10.0,10.0
30,4,4,4,15,15,25480,2542,0.0,0.000,1,25480,26440,2542,391.7,391.7
40,4,4,4,15,15,61840,6163,0.0,0.000,1,61840,87520,6163,125.0,125.0
50,4,4,4,15,15,178700,17820,0.0,0.000,1,178700,267640,17820,50.0,50.0
60,4,4,4,15,15,484800,48388,0.0,0.000,1,484800,754300,48388,25.3,25.3
70,4,4,4,15,15,387800,38656,0.0,0.000,1,387800,1143000,38656,20.9,20.9
80,4,4,4,15,15,399840,39900,0.0,0.000,1,399840,1544400,39900,18.1,18.1
90,4,4,4,15,15,536300,53357,0.0,0.000,1,536300,2077680,53357,16.3,16.3
100,4,4,4,15,15,400880,39944,0.0,0.000,1,400880,2477980,39944,15.4,15.4
110,4,4,4,15,15,399180,39842,0.0,0.000,1,399180,2876520,39842,14.8,14.8
120,4,4,4,15,15,534000,53293,0.0,0.000,1,534000,3409900,53293,14.4,14.4
130,4,4,4,15,15,412220,40988,0.0,0.000,1,412220,3820840,40988,14.0,14.0
140,4,4,4,15,15,386040,38550,0.0,0.000,1,386040,4206420,38550,13.9,13.9
150,4,4,4,15,15,521800,52096,0.0,0.000,1,521800,4728640,52096,13.6,13.6
160,4,4,4,15,15,400160,39932,0.0,0.000,1,400160,5131340,39932,13.4,13.4
170,4,4,4,15,15,405720,40482,0.0,0.000,1,405720,5538620,40482,13.2,13.2
180,4,4,4,15,15,400840,40003,0.0,0.000,1,400840,5935220,40003,13.1,13.1
