time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,4840,480,480.0,480.000,10,4840,1820,480,54.3,284.5
30,4,4,4,13,13,4780,476,476.0,476.000,10,4780,5980,476,392.3,2005.9
40,4,4,4,13,13,1060,105,105.0,105.000,10,1060,5980,105,392.3,2005.9
50,4,4,4,13,13,0,0,0.0,0.000,10,0,5980,0,392.3,2005.9
60,4,4,4,13,13,-1240,-123,-123.0,-123.000,10,-1240,5980,-123,392.3,2005.9
70,4,4,4,13,13,0,0,0.0,0.000,10,0,5980,0,392.3,2005.9
80,4,4,4,13,13,3940,393,393.0,393.000,10,3940,8040,393,494.6,2563.1
90,4,4,4,13,13,19060,1898,1898.0,1898.000,10,19060,25220,1898,232.1,1212.7
100,4,4,4,13,13,780,77,77.0,77.000,10,780,26140,77,229.1,1197.6
110,4,4,4,13,13,0,0,0.0,0.000,10,0,26140,0,229.1,1197.6
120,4,4,4,13,13,0,0,0.0,0.000,10,0,26140,0,229.1,1197.6
130,4,4,3,13,13,-17960,-1791,-1791.0,-1791.000,3,-17960,12700,-1791,399.2,1197.6
140,4,3,4,13,13,-15260,-1524,-1524.0,-1524.000,0,-15260,0,-1524,0.0,0.0
150,4,4,4,13,13,0,0,0.0,0.000,10,0,0,0,0.0,0.0
160,4,4,4,13,13,1040,103,103.0,103.000,10,1040,0,103,0.0,0.0
170,4,4,4,13,13,7780,777,777.0,777.000,10,7780,2280,777,20.7,100.0
180,4,4,4,13,13,540,53,53.0,53.000,10,540,2740,53,39.3,285.3
