time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,24,24,118020,11576,0.0,0.000,10,118020,110480,11576,987.6,1123.4
30,4,2,2,24,24,173800,16957,0.0,0.000,10,173800,284380,16957,702.2,716.2
40,4,2,2,24,24,282460,28021,0.0,0.000,10,282460,567360,28021,513.3,544.9
50,4,2,2,24,24,464940,46415,0.0,0.000,10,464940,1033940,46415,397.6,419.0
60,4,2,2,24,24,415260,41418,0.0,0.000,10,415260,1447380,41418,346.3,364.0
70,4,2,2,24,24,423300,42258,0.0,0.000,10,423300,1867380,42258,316.0,327.0
80,4,2,2,24,24,509260,50814,0.0,0.000,10,509260,2379960,50814,291.8,297.8
90,4,2,2,24,24,484180,48234,0.0,0.000,10,484180,2863940,48234,279.0,285.8
100,4,2,2,24,24,403600,40187,0.0,0.000,10,403600,3269480,40187,271.5,275.5
110,4,2,2,24,24,411060,41003,0.0,0.000,10,411060,3681600,41003,265.3,269.2
120,4,2,2,24,24,568900,56702,0.0,0.000,10,568900,4255100,56702,257.7,259.9
130,4,2,2,24,24,413860,41176,0.0,0.000,10,413860,4665820,41176,253.9,257.2
140,4,2,2,24,24,419240,41861,0.0,0.000,10,419240,5087680,41861,250.3,253.7
150,4,2,2,24,24,554220,55091,0.0,0.000,10,554220,5643540,55091,246.7,251.4
160,4,2,2,24,24,421700,42098,0.0,0.000,10,421700,6068000,42098,244.2,249.2
170,4,2,2,24,24,435480,43439,0.0,0.000,10,435480,6503760,43439,241.6,246.5
180,4,2,2,24,24,581240,58007,0.0,0.000,10,581240,7082740,58007,238.6,243.2
