time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,24,24,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,24,24,1560,155,155.0,155.000,10,1560,0,155,0.0,0.0
40,4,4,4,24,24,2000,199,199.0,199.000,10,2000,40,199,146.1,1461.0
50,4,4,4,24,24,0,0,0.0,0.000,10,0,40,0,146.1,1461.0
60,4,4,4,24,24,0,0,0.0,0.000,10,0,40,0,146.1,1461.0
70,4,4,4,24,24,-600,-59,-59.0,-59.000,10,-600,40,-59,146.1,1461.0
80,4,4,4,24,24,-2960,-295,-295.0,-295.000,10,-2960,0,-295,0.0,0.0
90,4,4,4,24,24,320,31,31.0,31.000,10,320,0,31,0.0,0.0
100,4,4,4,24,24,2900,288,288.0,288.000,10,2900,20,288,100.4,1004.0
110,4,4,4,24,24,0,0,0.0,0.000,10,0,20,0,100.4,1004.0
120,4,4,4,24,24,-320,-31,-31.0,-31.000,10,-320,20,-31,100.4,1004.0
130,4,3,3,24,24,-2280,-227,-227.0,-227.000,2,-2280,0,-227,0.0,0.0
140,4,4,4,24,24,400,39,39.0,39.000,7,400,0,39,0.0,0.0
150,4,4,4,24,24,100,9,9.0,9.000,10,100,0,9,0.0,0.0
160,4,4,4,24,24,2100,209,209.0,209.000,10,2100,20,209,55.2,552.0
170,4,4,4,24,24,420,41,41.0,41.000,10,420,20,41,55.2,552.0
180,4,4,4,24,24,0,0,0.0,0.000,10,0,20,0,55.2,552.0
