time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,6,6,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,6,6,3400,338,0.0,0.000,1,3400,3440,338,1.8,1.8
40,4,4,4,6,6,7240,723,0.0,0.000,1,7240,10620,723,1.4,1.4
50,4,4,4,6,6,7300,729,0.0,0.000,1,7300,18200,729,1.3,1.3
60,4,4,4,6,6,11100,1109,0.0,0.000,1,11100,28800,1109,1.2,1.2
70,4,4,4,6,6,8680,867,0.0,0.000,1,8680,36820,867,1.2,1.2
80,4,4,4,6,6,7800,779,0.0,0.000,1,7800,44920,779,1.2,1.2
90,4,4,4,6,6,10480,1045,0.0,0.000,1,10480,55720,1045,1.2,1.2
100,4,4,4,6,6,8120,811,0.0,0.000,1,8120,63860,811,1.2,1.2
110,4,4,4,6,6,7780,777,0.0,0.000,1,7780,72020,777,1.1,1.1
120,4,4,4,6,6,10900,1088,0.0,0.000,1,10900,82900,1088,1.1,1.1
130,4,4,4,6,6,8660,864,0.0,0.000,1,8660,91040,864,1.1,1.1
140,4,4,4,6,6,8140,813,0.0,0.000,1,8140,99240,813,1.1,1.1
150,4,4,4,6,6,10580,1057,0.0,0.000,1,10580,110120,1057,1.1,1.1
160,4,4,4,6,6,8280,826,0.0,0.000,1,8280,118320,826,1.1,1.1
170,4,4,4,6,6,8380,837,0.0,0.000,1,8380,126480,837,1.1,1.1
180,4,4,4,6,6,10820,1081,0.0,0.000,1,10820,137420,1081,1.1,1.1
