time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,18,18,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,18,18,134340,13217,0.0,0.000,10,35900,26180,3532,3764.1,4234.5
30,4,2,2,18,18,358600,35593,0.0,0.000,10,90460,116940,8978,1686.9,1751.3
40,4,2,2,18,18,614780,61294,0.0,0.000,10,151420,269720,15096,1051.3,1074.7
50,4,2,2,18,18,824860,82263,0.0,0.000,10,205140,475840,20458,859.0,871.2
60,4,2,2,18,18,710880,70910,0.0,0.000,10,179200,655640,17875,762.2,771.3
70,4,2,2,18,18,687660,68608,0.0,0.000,10,169760,828320,16937,713.2,720.0
80,4,2,2,18,18,926940,92499,0.0,0.000,10,231140,1058240,23065,671.6,676.8
90,4,2,2,18,18,711780,70880,0.0,0.000,10,178340,1238760,17759,647.5,651.6
100,4,2,2,18,18,715720,71379,0.0,0.000,10,180340,1417500,17985,630.0,633.4
110,4,2,2,18,18,950300,94707,0.0,0.000,10,238040,1654340,23723,612.6,615.9
120,4,2,2,18,18,728120,72659,0.0,0.000,10,179640,1836940,17926,601.1,604.5
130,4,2,2,18,18,686880,68544,0.0,0.000,10,171180,2007920,17082,594.6,597.9
140,4,2,2,18,18,917300,91583,0.0,0.000,10,229340,2237740,22897,587.4,590.6
150,4,2,2,18,18,715240,71352,0.0,0.000,10,177820,2418120,17739,581.1,584.1
160,4,2,2,18,18,692620,69109,0.0,0.000,10,173820,2590300,17343,577.6,580.5
170,4,2,2,18,18,890680,88916,0.0,0.000,10,221340,2810460,22096,575.1,577.8
180,4,2,2,18,18,699440,69825,0.0,0.000,10,174340,2985220,17404,571.9,574.6
