time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,15,15,1400,139,139.0,139.000,1,1400,900,139,2954.4,2954.4
40,4,4,4,15,15,820,81,81.0,81.000,1,820,1540,81,2889.0,2889.0
50,4,4,4,15,15,0,0,0.0,0.000,1,0,1540,0,2889.0,2889.0
60,4,4,4,15,15,0,0,0.0,0.000,1,0,1540,0,2889.0,2889.0
70,4,4,4,15,15,0,0,0.0,0.000,1,0,1540,0,2889.0,2889.0
80,4,4,4,15,15,-1460,-145,-145.0,-145.000,1,-1460,80,-145,537.0,537.0
90,4,4,4,15,15,0,0,0.0,0.000,1,0,80,0,537.0,537.0
100,4,4,4,15,15,0,0,0.0,0.000,1,0,80,0,537.0,537.0
110,4,4,4,15,15,0,0,0.0,0.000,1,0,80,0,537.0,537.0
120,4,4,4,15,15,-220,-21,-21.0,-21.000,1,-220,80,-21,333.0,333.0
130,4,4,4,15,15,0,0,0.0,0.000,1,0,80,0,333.0,333.0
140,4,4,4,15,15,0,0,0.0,0.000,1,0,80,0,333.0,333.0
150,4,4,4,15,15,0,0,0.0,0.000,1,0,80,0,333.0,333.0
160,4,4,3,15,15,-540,-53,-53.0,-53.000,0,-540,0,-53,0.0,0.0
170,4,3,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
180,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
