time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,6900,687,0.0,0.000,10,6900,6420,687,8.0,8.8
30,4,4,4,13,13,30960,3046,0.0,0.000,10,30960,38260,3046,4.5,5.0
40,4,4,4,13,13,51600,5147,0.0,0.000,10,51600,89820,5147,2.9,3.2
50,4,4,4,13,13,69360,6926,0.0,0.000,10,69360,158740,6926,2.2,2.4
60,4,4,4,13,13,101780,10163,0.0,0.000,10,101780,261100,10163,1.8,1.9
70,4,4,4,13,13,78380,7827,0.0,0.000,10,78380,340040,7827,1.6,1.7
80,4,4,4,13,13,79440,7931,0.0,0.000,10,79440,419440,7931,1.5,1.6
90,4,4,4,13,13,105560,10525,0.0,0.000,10,105560,526280,10525,1.5,1.5
100,4,4,4,13,13,79980,7988,0.0,0.000,10,79980,606680,7988,1.4,1.5
110,4,4,4,13,13,81580,8146,0.0,0.000,10,81580,687260,8146,1.4,1.4
120,4,4,4,13,13,105680,10555,0.0,0.000,10,105680,794460,10555,1.3,1.4
130,4,4,4,13,13,78820,7848,0.0,0.000,10,78820,874660,7848,1.3,1.4
140,4,4,4,13,13,80420,8032,0.0,0.000,10,80420,954980,8032,1.3,1.3
150,4,4,4,13,13,107760,10764,0.0,0.000,10,107760,1062580,10764,1.3,1.3
160,4,4,4,13,13,78800,7870,0.0,0.000,10,78800,1143260,7870,1.3,1.3
170,4,4,4,13,13,80720,8062,0.0,0.000,10,80720,1224200,8062,1.3,1.3
180,4,4,4,13,13,108360,10823,0.0,0.000,10,108360,1332200,10823,1.2,1.3
