time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,22,22,400,39,39.0,39.000,10,400,380,39,94.3,256.0
40,4,4,4,22,22,540,53,53.0,53.000,10,540,860,53,111.7,250.0
50,4,4,4,22,22,840,83,83.0,83.000,10,840,1860,83,102.1,250.0
60,4,4,4,22,22,1160,115,115.0,115.000,10,1160,2960,115,97.8,250.0
70,4,4,4,22,22,960,95,95.0,95.000,10,960,3820,95,96.1,250.0
80,4,4,4,22,22,40,3,3.0,3.000,10,40,3860,3,91.8,250.0
90,4,4,4,22,22,0,0,0.0,0.000,10,0,3860,0,91.8,250.0
100,4,4,4,22,22,0,0,0.0,0.000,10,0,3860,0,91.8,250.0
110,4,4,4,22,22,-1400,-139,-139.0,-139.000,10,-1400,2380,-139,58.3,177.7
120,4,4,4,22,22,20,1,1.0,1.000,10,20,2380,1,58.3,177.7
130,4,4,4,22,22,0,0,0.0,0.000,10,0,2380,0,58.3,177.7
140,4,4,4,22,22,20,1,1.0,1.000,10,20,2380,1,58.3,177.7
150,4,4,4,22,22,0,0,0.0,0.000,10,0,2380,0,58.3,177.7
160,4,4,4,22,22,0,0,0.0,0.000,10,0,2380,0,58.3,177.7
170,4,4,4,22,22,0,0,0.0,0.000,10,0,2380,0,58.3,177.7
180,4,4,4,22,22,0,0,0.0,0.000,10,0,2380,0,58.3,177.7
