time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,4,4,0,0,0.0,0.000,1,0,20,0,57.0,57.0
40,4,2,2,4,4,380,37,37.0,37.000,1,380,420,37,10.0,10.0
50,4,2,2,4,4,640,63,63.0,63.000,1,640,1200,63,11.7,11.7
60,4,2,2,4,4,720,71,71.0,71.000,1,720,2020,71,11.4,11.4
70,4,2,2,4,4,900,89,89.0,89.000,1,900,2780,89,11.4,11.4
80,4,2,2,4,4,760,75,75.0,75.000,1,760,3780,75,12.1,12.1
90,4,2,2,4,4,780,77,77.0,77.000,1,780,4540,77,12.2,12.2
100,4,2,2,4,4,760,75,75.0,75.000,1,760,5300,75,12.1,12.1
110,4,2,2,4,4,920,91,91.0,91.000,1,920,6320,91,12.0,12.0
120,4,2,2,4,4,840,83,83.0,83.000,1,840,7060,83,11.8,11.8
130,4,2,2,4,4,740,73,73.0,73.000,1,740,7840,73,11.8,11.8
140,4,2,2,4,4,1040,103,103.0,103.000,1,1040,8840,103,11.9,11.9
150,4,2,2,4,4,660,65,65.0,65.000,1,660,9600,65,12.0,12.0
160,4,2,2,4,4,820,81,81.0,81.000,1,820,10360,81,11.9,11.9
170,4,2,2,4,4,900,89,89.0,89.000,1,900,11380,89,11.9,11.9
180,4,2,2,4,4,920,91,91.0,91.000,1,920,12180,91,11.8,11.8
