time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
30,4,2,2,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
40,4,2,2,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
50,4,2,2,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
60,4,2,2,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
70,4,2,2,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
80,4,2,2,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
90,4,2,2,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
100,4,2,2,9,9,1980,197,197.0,95.000,1,960,0,95,0.0,0.0
110,4,2,2,9,9,140,13,13.0,0.000,1,0,0,0,0.0,0.0
120,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
130,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
140,4,2,2,9,9,-1980,-197,-197.0,-95.000,0,-960,0,-95,0.0,0.0
150,4,2,2,9,9,-140,-13,-13.0,0.000,0,0,0,0,0.0,0.0
160,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
170,4,2,2,9,9,40,3,3.0,0.000,1,0,0,0,0.0,0.0
180,4,2,2,9,9,2220,221,221.0,123.000,1,1240,80,123,4987.3,4987.3
