time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,22,22,15960,1584,0.0,0.000,10,15960,6140,1584,3105.7,3459.3
30,4,4,4,22,22,44660,4393,0.0,0.000,10,44660,50880,4393,2866.7,3271.0
40,4,4,4,22,22,53980,5378,0.0,0.000,10,53980,103720,5378,2363.2,2760.5
50,4,4,4,22,22,53000,5286,0.0,0.000,10,53000,156900,5286,2154.3,2419.6
60,4,4,4,22,22,159980,15929,0.0,0.000,10,159980,317220,15929,1453.0,1656.9
70,4,4,4,22,22,281840,28027,0.0,0.000,10,281840,600320,28027,929.7,1022.9
80,4,4,4,22,22,261600,26081,0.0,0.000,10,261600,859540,26081,753.7,842.6
90,4,4,4,22,22,396480,39454,0.0,0.000,10,396480,1252620,39454,612.9,730.4
100,4,4,4,22,22,330640,32988,0.0,0.000,10,330640,1583980,32988,545.2,627.6
110,4,4,4,22,22,308440,30724,0.0,0.000,10,308440,1890160,30724,505.1,584.4
120,4,4,4,22,22,357300,35680,0.0,0.000,10,357300,2250380,35680,472.2,558.6
130,4,4,4,22,22,362980,35963,0.0,0.000,10,362980,2612100,35963,447.1,525.1
140,4,4,4,22,22,315060,31418,0.0,0.000,10,315060,2925920,31418,430.3,504.5
150,4,4,4,22,22,303040,30246,0.0,0.000,10,303040,3229640,30246,420.9,502.6
160,4,4,4,22,22,405820,40448,0.0,0.000,10,405820,3633580,40448,404.8,474.0
170,4,4,4,22,22,320240,31972,0.0,0.000,10,320240,3952960,31972,395.0,461.9
180,4,4,4,22,22,333280,33251,0.0,0.000,10,333280,4284620,33251,387.4,453.1
