time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,4,4,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,4,4,900,89,89.0,89.000,1,900,300,89,2678.9,2678.9
40,4,4,4,4,4,160,15,15.0,15.000,1,160,460,15,3766.3,3766.3
50,4,4,4,4,4,0,0,0.0,0.000,1,0,460,0,3766.3,3766.3
60,4,4,4,4,4,0,0,0.0,0.000,1,0,460,0,3766.3,3766.3
70,4,4,4,4,4,0,0,0.0,0.000,1,0,460,0,3766.3,3766.3
80,4,4,4,4,4,-300,-29,-29.0,-29.000,1,-300,120,-29,2927.2,2927.2
90,4,4,4,4,4,580,57,57.0,57.000,1,580,420,57,3858.4,3858.4
100,4,4,4,4,4,0,0,0.0,0.000,1,0,420,0,3858.4,3858.4
110,4,4,4,4,4,0,0,0.0,0.000,1,0,420,0,3858.4,3858.4
120,4,4,4,4,4,-1340,-133,-133.0,-133.000,1,-1340,0,-133,0.0,0.0
130,4,4,4,4,4,2420,241,241.0,241.000,1,2420,1500,241,2343.4,2343.4
140,4,4,4,4,4,2060,205,205.0,205.000,1,2060,3660,205,2664.0,2664.0
150,4,4,4,4,4,1760,175,175.0,175.000,1,1760,5520,175,2939.0,2939.0
160,4,4,4,4,4,4080,407,407.0,407.000,1,4080,9160,407,2832.3,2832.3
170,4,4,4,4,4,0,0,0.0,0.000,1,0,9160,0,2832.3,2832.3
180,4,4,4,4,4,0,0,0.0,0.000,1,0,9160,0,2832.3,2832.3
