time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,16,16,171200,16828,0.0,0.000,10,47080,36220,4627,2782.2,3040.8
30,4,2,2,16,16,541180,53651,0.0,0.000,10,134860,172360,13369,1149.5,1183.3
40,4,2,2,16,16,667440,66577,0.0,0.000,10,167420,337200,16700,842.7,861.2
50,4,2,2,16,16,919140,91474,0.0,0.000,10,229860,566660,22876,722.5,733.6
60,4,2,2,16,16,703560,70243,0.0,0.000,10,176260,741020,17597,674.5,684.2
70,4,2,2,16,16,744500,74138,0.0,0.000,10,187480,927260,18669,636.4,644.6
80,4,2,2,16,16,973060,96918,0.0,0.000,10,242220,1170300,24125,607.9,615.5
90,4,2,2,16,16,734980,73132,0.0,0.000,10,182360,1354220,18145,592.0,599.5
100,4,2,2,16,16,724180,72302,0.0,0.000,10,181500,1536560,18121,580.5,587.9
110,4,2,2,16,16,993320,99064,0.0,0.000,10,249260,1783420,24858,567.5,574.7
120,4,2,2,16,16,760420,75761,0.0,0.000,10,193040,1973680,19232,559.2,566.2
130,4,2,2,16,16,752220,75041,0.0,0.000,10,189020,2164020,18856,551.9,558.5
140,4,2,2,16,16,962340,96080,0.0,0.000,10,241360,2405960,24097,546.6,552.8
150,4,2,2,16,16,739520,73841,0.0,0.000,10,183680,2589420,18340,542.9,548.8
160,4,2,2,16,16,735560,73431,0.0,0.000,10,181420,2773440,18111,539.6,545.4
170,4,2,2,16,16,979020,97765,0.0,0.000,10,242140,3016580,24180,535.9,541.7
180,4,2,2,16,16,703560,70215,0.0,0.000,10,174440,3194000,17409,534.4,540.1
