time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,22,22,6220,617,0.0,0.000,10,6220,6680,617,6.7,8.9
30,4,4,4,22,22,39320,3871,0.0,0.000,10,39320,46880,3871,3.3,3.5
40,4,4,4,22,22,50300,5006,0.0,0.000,10,50300,97340,5006,2.6,2.8
50,4,4,4,22,22,60980,6071,0.0,0.000,10,60980,158920,6071,2.2,2.3
60,4,4,4,22,22,91060,9086,0.0,0.000,10,91060,250740,9086,1.8,1.9
70,4,4,4,22,22,85300,8516,0.0,0.000,10,85300,335840,8516,1.6,1.7
80,4,4,4,22,22,81660,8152,0.0,0.000,10,81660,415880,8152,1.5,1.6
90,4,4,4,22,22,99560,9923,0.0,0.000,10,99560,514300,9923,1.5,1.5
100,4,4,4,22,22,87580,8744,0.0,0.000,10,87580,602500,8744,1.4,1.5
110,4,4,4,22,22,80140,8001,0.0,0.000,10,80140,682600,8001,1.4,1.4
120,4,4,4,22,22,100040,9988,0.0,0.000,10,100040,782060,9988,1.3,1.4
130,4,4,4,22,22,88060,8792,0.0,0.000,10,88060,870600,8792,1.3,1.4
140,4,4,4,22,22,80060,7990,0.0,0.000,10,80060,951020,7990,1.3,1.3
150,4,4,4,22,22,100420,10021,0.0,0.000,10,100420,1050320,10021,1.3,1.3
160,4,4,4,22,22,88800,8864,0.0,0.000,10,88800,1138600,8864,1.3,1.3
170,4,4,4,22,22,81520,8140,0.0,0.000,10,81520,1219420,8140,1.3,1.3
180,4,4,4,22,22,99300,9914,0.0,0.000,10,99300,1319080,9914,1.2,1.3
