time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
30,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
40,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
50,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
60,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
70,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
80,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
90,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
100,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
110,4,4,4,13,13,1240,123,123.0,123.000,1,1240,180,123,1285.0,1285.0
120,4,4,4,13,13,1880,187,187.0,187.000,1,1880,2220,187,5096.3,5096.3
130,4,4,4,13,13,2740,272,272.0,272.000,1,2740,5340,272,3263.2,3263.2
140,4,4,4,13,13,4640,463,463.0,463.000,1,4640,9780,463,2583.5,2583.5
150,4,4,4,13,13,3680,366,366.0,366.000,1,3680,13360,366,2337.0,2337.0
160,4,4,4,13,13,4220,421,421.0,421.000,1,4220,17240,421,2152.9,2152.9
170,4,4,4,13,13,4500,449,449.0,449.000,1,4500,22060,449,2032.1,2032.1
180,4,4,4,13,13,4220,419,419.0,419.000,1,4220,26140,419,1936.6,1936.6
