time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,16,16,4860,482,0.0,0.000,10,4860,0,482,0.0,0.0
30,4,4,4,16,16,24800,2473,0.0,0.000,10,9080,4400,905,6668.6,13678.4
40,4,4,4,16,16,44420,4423,0.0,0.000,10,8380,12260,834,12335.6,13817.2
50,4,4,4,16,16,89740,8940,0.0,0.000,10,24420,35620,2432,8175.3,9991.3
60,4,4,4,16,16,254100,25339,0.0,0.000,10,59480,95780,5931,4279.1,4813.4
70,4,4,4,16,16,442000,44085,0.0,0.000,10,110700,204160,11041,2452.1,2704.1
80,4,4,4,16,16,476340,47548,0.0,0.000,10,119720,323740,11950,1861.3,2039.5
90,4,4,4,16,16,554420,55188,0.0,0.000,10,139660,463320,13902,1535.9,1669.1
100,4,4,4,16,16,468560,46753,0.0,0.000,10,117840,580680,11758,1383.6,1501.9
110,4,4,4,16,16,516500,51536,0.0,0.000,10,128320,708400,12803,1275.5,1390.5
120,4,4,4,16,16,554580,55363,0.0,0.000,10,136000,847160,13576,1196.9,1295.6
130,4,4,4,16,16,466020,46508,0.0,0.000,10,117520,966000,11728,1144.0,1237.9
140,4,4,4,16,16,485260,48443,0.0,0.000,10,121140,1087160,12093,1100.1,1190.8
150,4,4,4,16,16,655980,65434,0.0,0.000,10,165160,1249760,16474,1053.8,1139.0
160,4,4,4,16,16,505160,50420,0.0,0.000,10,126320,1376020,12608,1022.9,1103.7
170,4,4,4,16,16,516580,51549,0.0,0.000,10,131260,1506100,13098,994.6,1068.9
180,4,4,4,16,16,695820,69450,0.0,0.000,10,175120,1679900,17478,963.6,1036.8
