time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,45,45,280,27,27.0,3.000,1,40,40,3,35.0,35.0
50,4,2,2,45,45,2740,272,272.0,69.000,1,700,800,69,19.5,19.5
60,4,2,2,45,45,2420,241,241.0,61.000,1,620,1380,61,17.5,17.5
70,4,2,2,45,45,2580,257,257.0,61.000,1,620,1960,61,16.8,16.8
80,4,2,2,45,45,2760,275,275.0,79.000,1,800,2720,79,16.5,16.5
90,4,2,2,45,45,2220,221,221.0,45.000,1,460,3320,45,16.3,16.3
100,4,2,2,45,45,2460,245,245.0,61.000,1,620,3900,61,15.7,15.7
110,4,2,2,45,45,3260,325,325.0,75.000,1,760,4660,75,15.5,15.5
120,4,2,2,45,45,2140,213,213.0,49.000,1,500,5280,49,15.6,15.6
130,4,2,2,45,45,2180,217,217.0,51.000,1,520,5840,51,15.7,15.7
140,4,2,2,45,45,3000,299,299.0,79.000,1,800,6600,79,15.6,15.6
150,4,2,2,45,45,2320,231,231.0,57.000,1,580,7180,57,15.8,15.8
160,4,2,2,45,45,2560,255,255.0,61.000,1,620,7780,61,15.9,15.9
170,4,2,2,45,45,3500,349,349.0,85.000,1,860,8560,85,15.9,15.9
180,4,2,2,45,45,1980,197,197.0,51.000,1,520,9120,51,15.9,15.9
