time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,4,4,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,4,4,1100,109,109.0,109.000,1,1100,140,109,1095.1,1095.1
30,4,4,4,4,4,0,0,0.0,0.000,1,0,140,0,1095.1,1095.1
40,4,4,4,4,4,0,0,0.0,0.000,1,0,140,0,1095.1,1095.1
50,4,4,4,4,4,0,0,0.0,0.000,1,0,140,0,1095.1,1095.1
60,4,4,4,4,4,-440,-43,-43.0,-43.000,1,-440,0,-43,0.0,0.0
70,4,4,4,4,4,1560,155,155.0,155.000,1,1560,1320,155,3986.2,3986.2
80,4,4,4,4,4,0,0,0.0,0.000,1,0,1320,0,3986.2,3986.2
90,4,4,4,4,4,0,0,0.0,0.000,1,0,1320,0,3986.2,3986.2
100,4,4,4,4,4,0,0,0.0,0.000,1,0,1320,0,3986.2,3986.2
110,4,4,4,4,4,-2220,-221,-221.0,-221.000,1,-2220,0,-221,0.0,0.0
120,4,4,4,4,4,380,37,37.0,37.000,1,380,0,37,0.0,0.0
130,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
140,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
150,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
160,4,3,3,4,4,-380,-37,-37.0,-37.000,0,-380,0,-37,0.0,0.0
170,4,4,4,4,4,0,0,0.0,0.000,0,0,0,0,0.0,0.0
180,4,4,4,4,4,840,83,83.0,83.000,1,840,40,83,2316.5,2316.5
